tn;begin;end
2207004;01.01.2016;31.12.9999
2207006;02.09.2013;31.12.9999
2207007;01.07.2013;31.12.9999
2207008;29.05.2014;31.12.9999
2207008;01.03.2016;31.12.9999
2207009;11.08.2014;31.12.9999
2207011;05.09.2016;31.12.9999
2207013;13.06.2007;31.12.9999
2207013;19.12.2011;31.12.9999
2207014;28.04.2008;31.12.9999
2207014;01.08.2011;31.12.9999
2207015;22.10.2008;31.12.9999
2207015;13.09.2012;31.12.9999
2207018;10.04.2019;31.12.9999
2207019;06.12.2004;31.12.9999
2207019;01.08.2011;31.12.9999
2207021;20.04.2018;31.12.9999
2207022;15.04.1996;31.12.9999
2207022;01.08.2011;31.12.9999
2207023;27.11.2009;31.12.9999
2207023;01.12.2014;31.12.9999
2207024;03.09.2007;31.12.9999
2207025;21.05.2014;31.12.9999
2207026;28.04.2008;31.12.9999
2207026;12.02.2018;31.12.9999
2207028;12.11.2015;31.12.9999
2207029;05.02.2018;31.12.9999
2207030;22.07.2019;31.12.9999
2207031;02.12.2009;31.12.9999
2207031;16.09.2016;31.12.9999
2207032;21.07.2014;31.12.9999
2207033;02.12.2009;31.12.9999
2207033;01.03.2016;31.12.9999
2207034;02.01.1990;31.12.9999
2207035;11.01.2017;31.12.9999
2207036;16.06.1997;31.12.9999
2207036;27.03.2019;31.12.9999
2207037;07.12.2012;31.12.9999
2207037;11.01.2017;31.12.9999
2207039;01.02.2013;31.12.9999
2207039;01.03.2016;31.12.9999
2207040;03.04.2019;31.12.9999
2207041;26.12.2014;31.12.9999
2207042;15.04.2009;31.12.9999
2207042;01.03.2016;31.12.9999
2207043;14.09.2015;31.12.9999
2207043;18.03.2019;31.12.9999
2207045;24.09.2012;31.12.9999
2207046;05.05.1996;31.12.9999
2207046;01.01.2014;31.12.9999
2207047;02.02.2016;31.12.9999
2207047;01.03.2016;31.12.9999
2207048;12.10.1995;31.12.9999
2207048;01.03.2016;31.12.9999
2207049;01.08.1997;31.12.9999
2207051;02.03.2010;31.12.9999
2207052;08.11.2007;31.12.9999
2207052;01.01.2011;31.12.9999
2207053;01.07.2011;31.12.9999
2207053;01.01.2016;31.12.9999
2207054;01.07.2015;31.12.9999
2207054;01.03.2016;31.12.9999
2207055;01.10.2003;31.12.9999
2207055;17.10.2016;31.12.9999
2207056;01.12.2014;31.12.9999
2207056;08.02.2018;31.12.9999
2207058;02.08.2016;31.12.9999
2207059;01.07.1991;31.12.9999
2207059;01.03.2016;31.12.9999
2207062;28.07.2008;31.12.9999
2207062;11.11.2013;31.12.9999
2207063;20.01.1997;31.12.9999
2207063;01.01.2011;31.12.9999
2207064;01.08.2001;31.12.9999
2207065;28.12.2017;31.12.9999
2207066;21.12.2006;31.12.9999
2207066;01.03.2016;31.12.9999
2207069;12.08.2013;31.12.9999
2207069;15.12.2014;31.12.9999
2207069;22.11.2018;31.12.9999
2207070;08.05.2007;31.12.9999
2207070;01.01.2011;31.12.9999
2207071;01.08.2001;31.12.9999
2207071;01.01.2015;31.12.9999
2207072;23.09.2014;31.12.9999
2207072;24.09.2014;31.12.9999
2207074;16.10.2006;31.12.9999
2207074;01.01.2011;31.12.9999
2207075;02.03.2015;31.12.9999
2207076;27.02.2014;31.12.9999
2207077;01.01.2017;31.12.9999
2207078;01.04.2019;31.12.9999
2207079;08.11.2007;31.12.9999
2207079;01.01.2014;31.12.9999
2207080;27.03.2006;31.12.9999
2207080;01.02.2013;31.12.9999
2207081;04.07.2005;31.12.9999
2207082;01.04.2016;31.12.9999
2207083;01.01.2017;31.12.9999
2207084;02.08.2013;31.12.9999
2207085;23.08.2016;31.12.9999
2207087;08.09.2016;31.12.9999
2207089;01.10.2007;31.12.9999
2207089;01.02.2013;31.12.9999
2207090;12.02.2016;31.12.9999
2207093;26.09.2011;31.12.9999
2207093;11.03.2019;31.12.9999
2207094;29.01.2018;31.12.9999
2207095;25.12.2017;31.12.9999
2207096;19.11.2017;31.12.9999
2207097;11.10.2017;31.12.9999
2207098;10.11.2004;31.12.9999
2207098;01.02.2013;31.12.9999
2207100;01.03.2018;31.12.9999
2207101;07.08.2013;31.12.9999
2207102;06.10.2016;31.12.9999
2207102;21.12.2017;31.12.9999
2207105;30.04.2018;31.12.9999
2207106;10.05.2017;31.12.9999
2207107;09.11.2015;31.12.9999
2207108;22.03.2018;31.12.9999
2207108;17.11.2018;31.12.9999
2207109;21.11.2016;31.12.9999
2207110;06.08.2020;31.12.9999
2207111;01.08.2011;31.12.9999
2207114;20.07.2009;31.12.9999
2207115;01.01.2016;31.12.9999
2207116;01.03.2016;31.12.9999
2207117;01.03.2016;31.12.9999
2207118;18.01.2017;31.12.9999
2207119;19.12.2019;31.12.9999
2207120;19.12.2019;31.12.9999
2207121;15.03.2013;31.12.9999
2207122;19.12.2019;31.12.9999
2207124;19.12.2019;31.12.9999
2207126;27.07.2015;31.12.9999
2207127;23.06.2014;31.12.9999
2207133;10.12.2015;31.12.9999
2207139;01.03.2016;31.12.9999
2207141;01.01.2011;31.12.9999
2207143;01.03.2016;31.12.9999
2207144;14.01.2015;31.12.9999
2207149;23.01.2018;31.12.9999
2207152;01.03.2016;31.12.9999
2207153;08.08.2018;31.12.9999
2207154;21.08.2017;31.12.9999
2207156;06.09.2010;31.12.9999
2207156;15.05.2012;31.12.9999
2207157;01.01.2017;31.12.9999
2207158;24.12.2019;31.12.9999
2207159;01.08.2011;31.12.9999
2207161;01.03.2016;31.12.9999
2207162;16.12.2015;31.12.9999
2207163;23.05.2016;31.12.9999
2207165;10.07.2017;31.12.9999
2207166;19.12.2019;31.12.9999
2207167;19.12.2019;31.12.9999
2207168;04.09.2015;31.12.9999
2207169;03.09.2015;31.12.9999
2207170;20.08.2013;31.12.9999
2207172;25.02.2016;31.12.9999
2207173;02.03.2016;31.12.9999
2207174;19.01.2016;31.12.9999
2207175;01.01.2011;31.12.9999
2207176;25.02.2016;31.12.9999
2207177;01.01.2011;31.12.9999
2207178;13.01.2006;31.12.9999
2207178;01.02.2013;31.12.9999
2207179;19.01.2016;31.12.9999
2207180;01.01.2011;31.12.9999
2207181;04.02.2013;31.12.9999
2207182;01.02.2019;31.12.9999
2207184;01.03.2016;31.12.9999
2207185;29.08.2003;31.12.9999
2207185;06.03.2020;31.12.9999
2207186;06.03.2020;31.12.9999
2207187;06.03.2020;31.12.9999
2207189;06.03.2020;31.12.9999
2207190;01.04.2014;31.12.9999
2207191;19.12.2019;31.12.9999
2207194;19.12.2019;31.12.9999
2207195;03.08.2020;31.12.9999
2207196;19.12.2019;31.12.9999
2207197;12.12.2019;31.12.9999
2207198;14.07.2020;31.12.9999
2207200;01.07.2019;31.12.9999
2207201;19.12.2019;31.12.9999
2207202;01.01.2011;31.12.9999
2207203;15.02.2019;31.12.9999
2207204;17.02.2015;31.12.9999
2207205;15.02.2019;31.12.9999
2207207;01.07.2016;31.12.9999
2207208;15.02.2019;31.12.9999
2207209;01.01.2019;31.12.9999
2207210;01.04.2017;31.12.9999
2207212;01.04.2017;31.12.9999
2207213;15.02.2019;31.12.9999
2207214;19.12.2019;31.12.9999
2207216;22.01.2004;31.12.9999
2207216;01.04.2017;31.12.9999
2207217;01.06.2016;31.12.9999
2207218;01.06.2016;31.12.9999
2207221;26.01.2015;31.12.9999
2207222;31.12.2013;31.12.9999
2207223;15.02.2019;31.12.9999
2207224;01.04.2017;31.12.9999
2207225;15.02.2019;31.12.9999
2207226;01.04.2017;31.12.9999
2207228;19.12.2019;31.12.9999
2207229;01.06.2016;31.12.9999
2207230;01.01.2018;31.12.9999
2207231;19.12.2019;31.12.9999
2207232;19.12.2019;31.12.9999
2207233;19.12.2019;31.12.9999
2207234;19.12.2019;31.12.9999
2207235;19.12.2019;31.12.9999
2207238;01.03.2016;31.12.9999
2207239;15.02.2019;31.12.9999
2207240;22.01.2015;31.12.9999
2207240;09.01.2019;31.12.9999
2207241;01.03.2016;31.12.9999
2207242;01.01.2018;31.12.9999
2207243;01.06.2017;31.12.9999
2207244;20.02.2019;31.12.9999
2207246;06.11.2014;31.12.9999
2207247;02.09.2013;31.12.9999
2207248;01.03.2016;31.12.9999
2207249;13.08.2012;31.12.9999
2207250;01.01.2014;31.12.9999
2207251;01.03.2016;31.12.9999
2207252;14.12.2015;31.12.9999
2207252;03.09.2018;31.12.9999
2207253;11.06.2019;31.12.9999
2207254;01.01.2018;31.12.9999
2207255;30.10.2013;31.12.9999
2207256;29.03.2017;31.12.9999
2207256;17.09.2018;31.12.9999
2207257;01.01.2014;31.12.9999
2207258;01.03.2016;31.12.9999
2207260;22.11.2011;31.12.9999
2207260;01.03.2016;31.12.9999
2207261;01.01.2018;31.12.9999
2207262;24.02.2010;31.12.9999
2207263;01.03.2016;31.12.9999
2207264;09.07.2008;31.12.9999
2207265;01.08.2017;31.12.9999
2207266;09.01.2020;31.12.9999
2207267;01.06.2016;31.12.9999
2207268;01.01.2013;31.12.9999
2207269;01.06.2016;31.12.9999
2207270;24.09.2020;31.12.9999
2207271;01.06.2016;31.12.9999
2207272;01.06.2016;31.12.9999
2207273;20.12.2013;31.12.9999
2207274;01.07.2011;31.12.9999
2207275;22.08.2019;31.12.9999
2207277;16.06.2017;31.12.9999
2207278;25.01.2012;31.12.9999
2207279;01.06.2016;31.12.9999
2207280;01.07.2004;31.12.9999
2207281;01.02.2001;31.12.9999
2207281;14.02.2018;31.12.9999
2207282;01.01.2011;31.12.9999
2207283;09.01.2014;31.12.9999
2207284;01.01.2016;31.12.9999
2207285;01.01.2018;31.12.9999
2207286;10.02.2015;31.12.9999
2207287;15.02.2019;31.12.9999
2207288;23.08.2019;31.12.9999
2207289;15.02.2019;31.12.9999
2207290;01.01.2016;31.12.9999
2207291;01.06.2016;31.12.9999
2207292;23.03.2020;31.12.9999
2207293;05.11.2019;31.12.9999
2207294;19.03.2018;31.12.9999
2207295;01.06.2016;31.12.9999
2207296;01.06.2016;31.12.9999
2207297;09.01.2018;31.12.9999
2207298;22.06.2015;31.12.9999
2207299;01.04.2013;31.12.9999
2207303;19.12.2019;31.12.9999
2207305;19.12.2019;31.12.9999
2207306;19.12.2019;31.12.9999
2207307;19.12.2019;31.12.9999
2207308;01.01.2019;31.12.9999
2207309;02.02.2015;31.12.9999
2207310;01.08.2020;31.12.9999
2207311;01.04.2017;31.12.9999
2207313;01.04.2017;31.12.9999
2207314;24.12.2012;31.12.9999
2207315;01.08.2011;31.12.9999
2207316;01.04.2017;31.12.9999
2207317;01.08.2020;31.12.9999
2207318;01.04.2017;31.12.9999
2207319;01.04.2017;31.12.9999
2207320;01.04.2017;31.12.9999
2207321;27.08.2015;31.12.9999
2207322;01.04.2018;31.12.9999
2207323;01.04.2017;31.12.9999
2207324;13.04.2015;31.12.9999
2207326;01.04.2017;31.12.9999
2207327;02.12.2013;31.12.9999
2207328;17.11.2008;31.12.9999
2207329;25.02.2016;31.12.9999
2207330;01.01.2011;31.12.9999
2207331;01.02.2007;31.12.9999
2207332;01.11.2007;31.12.9999
2207333;03.08.2009;31.12.9999
2207334;01.01.2011;31.12.9999
2207335;15.02.2019;31.12.9999
2207336;01.06.2016;31.12.9999
2207337;01.01.2017;31.12.9999
2207338;18.10.2010;31.12.9999
2207340;19.08.2013;31.12.9999
2207341;22.10.2012;31.12.9999
2207342;25.11.2013;31.12.9999
2207343;17.10.2016;31.12.9999
2207343;15.02.2019;31.12.9999
2207344;01.01.2013;31.12.9999
2207345;01.06.2016;31.12.9999
2207346;01.06.2016;31.12.9999
2207347;22.12.1993;31.12.9999
2207347;15.02.2019;31.12.9999
2207348;01.01.2016;31.12.9999
2207349;09.06.2012;31.12.9999
2207350;01.08.2011;31.12.9999
2207351;14.01.2014;31.12.9999
2207351;09.01.2020;31.12.9999
2207352;01.08.2011;31.12.9999
2207353;01.08.2011;31.12.9999
2207354;20.11.2014;31.12.9999
2207355;06.04.2016;31.12.9999
2207356;01.01.2015;31.12.9999
2207357;20.12.2016;31.12.9999
2207358;22.01.2018;31.12.9999
2207359;01.01.2013;31.12.9999
2207360;16.05.2014;31.12.9999
2207361;27.10.2014;31.12.9999
2207363;25.12.2013;31.12.9999
2207364;01.01.2014;31.12.9999
2207365;01.08.2011;31.12.9999
2207366;01.01.2015;31.12.9999
2207368;20.12.2017;31.12.9999
2207369;01.03.2016;31.12.9999
2207371;01.03.2016;31.12.9999
2207372;25.02.2014;31.12.9999
2207373;09.09.2016;31.12.9999
2207374;06.09.2005;31.12.9999
2207375;01.02.2019;31.12.9999
2207377;09.09.2019;31.12.9999
2207378;09.01.2019;31.12.9999
2207379;06.06.2013;31.12.9999
2207383;14.10.2019;31.12.9999
2207384;09.01.2019;31.12.9999
2207385;01.01.2018;31.12.9999
2207386;03.06.2013;31.12.9999
2207387;04.04.2019;31.12.9999
2207388;09.01.2019;31.12.9999
2207389;22.12.2014;31.12.9999
2207391;01.01.2011;31.12.9999
2207392;01.01.2017;31.12.9999
2207393;01.01.2017;31.12.9999
2207394;01.01.2011;31.12.9999
2207396;09.01.2020;31.12.9999
2207397;26.07.2017;31.12.9999
2207398;01.01.2017;31.12.9999
2207399;13.11.2019;31.12.9999
2207400;01.01.2011;31.12.9999
2207401;22.12.2014;31.12.9999
2207404;04.03.2020;31.12.9999
2207405;01.01.2017;31.12.9999
2207406;10.02.2014;31.12.9999
2207407;01.01.2017;31.12.9999
2207409;20.07.2019;31.12.9999
2207411;29.10.2012;31.12.9999
2207412;01.01.2017;31.12.9999
2207413;10.12.2019;31.12.9999
2207414;01.06.2016;31.12.9999
2207415;16.10.2015;31.12.9999
2207417;01.06.2016;31.12.9999
2207418;01.06.2016;31.12.9999
2207419;01.01.2011;31.12.9999
2207420;01.01.2011;31.12.9999
2207421;01.01.2018;31.12.9999
2207422;01.01.2011;31.12.9999
2207423;16.01.2017;31.12.9999
2207424;01.01.2016;31.12.9999
2207429;03.12.2018;31.12.9999
2207430;22.08.2016;31.12.9999
2207431;12.10.2020;31.12.9999
2207432;01.01.2017;31.12.9999
2207433;07.12.2015;31.12.9999
2207434;03.05.2018;31.12.9999
2207434;29.04.2019;31.12.9999
2207436;09.01.2019;31.12.9999
2207437;26.12.2011;31.12.9999
2207438;09.01.2020;31.12.9999
2207439;01.02.2014;31.12.9999
2207440;15.09.2016;31.12.9999
2207441;16.07.2018;31.12.9999
2207442;24.01.2018;31.12.9999
2207444;09.01.2020;31.12.9999
2207445;09.01.2020;31.12.9999
2207446;20.01.2016;31.12.9999
2207447;09.01.2020;31.12.9999
2207448;09.07.2016;31.12.9999
2207450;01.10.2020;31.12.9999
2207451;05.02.2014;31.12.9999
2207453;01.07.2015;31.12.9999
2207454;01.01.2018;31.12.9999
2207456;18.11.2011;31.12.9999
2207457;09.01.2019;31.12.9999
2207458;02.12.2019;31.12.9999
2207459;06.10.2020;31.12.9999
2207460;22.01.2020;31.12.9999
2207461;14.06.2011;31.12.9999
2207462;09.01.2019;31.12.9999
2207463;15.06.2016;31.12.9999
2207464;01.04.2011;31.12.9999
2207465;01.01.2018;31.12.9999
2207466;26.06.2011;31.12.9999
2207467;22.01.2016;31.12.9999
2207468;01.06.2003;31.12.9999
2207470;06.05.2019;31.12.9999
2207472;19.10.2012;31.12.9999
2207473;01.01.2011;31.12.9999
2207474;12.12.2019;31.12.9999
2207475;01.01.2011;31.12.9999
2207477;03.10.2013;31.12.9999
2207478;01.01.2011;31.12.9999
2207479;26.03.2016;31.12.9999
2207480;23.11.2019;31.12.9999
2207481;01.10.2020;31.12.9999
2207482;01.01.2011;31.12.9999
2207483;01.06.2016;31.12.9999
2207484;09.12.2019;31.12.9999
2207485;25.04.2014;31.12.9999
2207486;10.08.2016;31.12.9999
2207487;01.11.2012;31.12.9999
2207488;08.09.2020;31.12.9999
2207489;09.01.2020;31.12.9999
2207491;09.01.2020;31.12.9999
2207492;01.04.2011;31.12.9999
2207493;01.11.2012;31.12.9999
2207494;09.01.2019;31.12.9999
2207495;28.08.2011;31.12.9999
2207496;01.06.2016;31.12.9999
2207497;01.06.2016;31.12.9999
2207498;01.06.2016;31.12.9999
2207499;20.11.2017;31.12.9999
2207501;01.01.2011;31.12.9999
2207502;01.06.2016;31.12.9999
2207503;01.06.2016;31.12.9999
2207504;08.09.2005;31.12.9999
2207505;01.03.2016;31.12.9999
2207506;01.03.2016;31.12.9999
2207507;01.04.2017;31.12.9999
2207508;01.01.2018;31.12.9999
2207509;01.04.2017;31.12.9999
2207511;12.01.2015;31.12.9999
2207512;01.08.2020;31.12.9999
2207513;20.11.2014;31.12.9999
2207513;09.01.2019;31.12.9999
2207514;09.01.2018;31.12.9999
2207515;01.01.2017;31.12.9999
2207515;03.07.2017;31.12.9999
2207516;08.02.2017;31.12.9999
2207517;12.07.2016;31.12.9999
2207518;10.12.2019;31.12.9999
2207519;17.06.2011;31.12.9999
2207520;11.01.2016;31.12.9999
2207522;11.09.2019;31.12.9999
2207523;23.06.2017;31.12.9999
2207524;01.01.2017;31.12.9999
2207525;01.08.2016;31.12.9999
2207526;19.06.2016;31.12.9999
2207527;23.01.2016;31.12.9999
2207528;13.03.2013;31.12.9999
2207529;01.10.2015;31.12.9999
2207530;18.12.2013;31.12.9999
2207531;01.04.2012;31.12.9999
2207532;09.01.2020;31.12.9999
2207533;02.06.2015;31.12.9999
2207534;10.08.2006;31.12.9999
2207535;01.04.2019;31.12.9999
2207536;03.05.2016;31.12.9999
2207537;27.04.2018;31.12.9999
2207538;21.11.2015;31.12.9999
2207539;09.01.2020;31.12.9999
2207540;11.03.2019;31.12.9999
2207541;20.01.2016;31.12.9999
2207543;18.05.2016;31.12.9999
2207544;09.07.2018;31.12.9999
2207544;03.08.2020;31.12.9999
2207545;13.11.2016;31.12.9999
2207546;01.01.2011;31.12.9999
2207547;01.01.2017;31.12.9999
2207547;09.07.2018;31.12.9999
2207548;01.02.2017;31.12.9999
2207549;01.11.2014;31.12.9999
2207549;09.01.2019;31.12.9999
2207550;04.05.2018;31.12.9999
2207552;23.05.2016;31.12.9999
2207553;16.09.2013;31.12.9999
2207555;26.03.2013;31.12.9999
2207556;09.01.2020;31.12.9999
2207557;11.08.2020;31.12.9999
2207558;01.07.2009;31.12.9999
2207559;14.11.2007;31.12.9999
2207559;01.01.2011;31.12.9999
2207559;01.01.2015;31.12.9999
2207560;01.01.2013;31.12.9999
2207561;09.01.2020;31.12.9999
2207562;01.01.2018;31.12.9999
2207564;19.03.2012;31.12.9999
2207565;16.07.2018;31.12.9999
2207565;12.10.2020;31.12.9999
2207566;16.02.2015;31.12.9999
2207569;28.12.2017;31.12.9999
2207570;02.02.2015;31.12.9999
2207573;01.03.2016;31.12.9999
2207574;14.04.2018;31.12.9999
2207575;01.01.2011;31.12.9999
2207576;01.01.2011;31.12.9999
2207578;01.01.2011;31.12.9999
2207579;01.12.2015;31.12.9999
2207580;01.01.2011;31.12.9999
2207581;15.11.2012;31.12.9999
2207582;22.08.2019;31.12.9999
2207583;12.08.2014;31.12.9999
2207584;09.01.2020;31.12.9999
2207585;15.06.2020;31.12.9999
2207586;21.01.2014;31.12.9999
2207587;01.01.2015;31.12.9999
2207588;16.04.2014;31.12.9999
2207589;01.03.2016;31.12.9999
2207590;19.02.2018;31.12.9999
2207591;09.01.2019;31.12.9999
2207592;01.06.2018;31.12.9999
2207593;01.04.2012;31.12.9999
2207595;01.08.2013;31.12.9999
2207596;16.07.2020;31.12.9999
2207597;01.02.2019;31.12.9999
2207598;01.03.2016;31.12.9999
2207599;01.01.2011;31.12.9999
2207600;01.03.2016;31.12.9999
2207601;01.03.2016;31.12.9999
2207604;02.08.2014;31.12.9999
2207605;22.05.2019;31.12.9999
2207606;01.01.2014;31.12.9999
2207608;13.07.2013;31.12.9999
2207609;22.05.2019;31.12.9999
2207610;10.07.2015;31.12.9999
2207610;09.06.2018;31.12.9999
2207611;20.07.2015;31.12.9999
2207612;21.01.2008;31.12.9999
2207613;01.08.2013;31.12.9999
2207614;01.01.2014;31.12.9999
2207615;14.11.2016;31.12.9999
2207616;11.05.2012;31.12.9999
2207616;01.07.2017;31.12.9999
2207617;09.01.2019;31.12.9999
2207618;03.03.2020;31.12.9999
2207619;01.01.2015;31.12.9999
2207619;09.01.2019;31.12.9999
2207620;01.01.2018;31.12.9999
2207622;01.01.2014;31.12.9999
2207623;17.03.2014;31.12.9999
2207623;09.01.2019;31.12.9999
2207624;11.06.2019;31.12.9999
2207625;16.03.2018;31.12.9999
2207626;01.12.2007;31.12.9999
2207626;09.01.2019;31.12.9999
2207627;17.10.2016;31.12.9999
2207628;23.03.2009;31.12.9999
2207629;01.12.2014;31.12.9999
2207631;01.01.2016;31.12.9999
2207632;01.01.2018;31.12.9999
2207633;01.01.2015;31.12.9999
2207633;09.01.2019;31.12.9999
2207634;01.01.2018;31.12.9999
2207635;12.11.2015;31.12.9999
2207635;09.01.2019;31.12.9999
2207636;18.11.2013;31.12.9999
2207638;09.01.2020;31.12.9999
2207639;19.01.2015;31.12.9999
2207640;24.01.2017;31.12.9999
2207640;09.01.2020;31.12.9999
2207641;01.01.2018;31.12.9999
2207642;01.03.2016;31.12.9999
2207644;01.10.2020;31.12.9999
2207645;01.04.2019;31.12.9999
2207646;18.04.2014;31.12.9999
2207647;09.01.2019;31.12.9999
2207648;15.01.2014;31.12.9999
2207649;01.10.2020;31.12.9999
2207650;17.01.2020;31.12.9999
2207651;01.04.2019;31.12.9999
2207652;09.06.2017;31.12.9999
2207653;15.06.2017;31.12.9999
2207654;01.03.2018;31.12.9999
2207654;01.01.2019;31.12.9999
2207655;20.06.2017;31.12.9999
2207656;01.04.2017;31.12.9999
2207656;19.12.2019;31.12.9999
2207657;01.01.2017;31.12.9999
2207657;01.04.2020;31.12.9999
2207658;01.04.2019;31.12.9999
2207659;01.01.2017;31.12.9999
2207659;01.03.2018;31.12.9999
2207659;01.01.2019;31.12.9999
2207660;01.03.2018;31.12.9999
2207660;01.01.2019;31.12.9999
2207661;01.01.2017;31.12.9999
2207661;13.07.2020;31.12.9999
2207662;19.06.2017;31.12.9999
2207663;19.08.2013;31.12.9999
2207663;24.07.2017;31.12.9999
2207664;01.07.2002;31.12.9999
2207666;23.06.2017;31.12.9999
2207667;01.05.2017;31.12.9999
2207668;25.05.2009;31.12.9999
2207668;04.10.2019;31.12.9999
2207669;01.03.2016;31.12.9999
2207670;18.03.2019;31.12.9999
2207671;20.06.2017;31.12.9999
2207672;01.07.2002;31.12.9999
2207673;01.11.2016;31.12.9999
2207675;01.07.2019;31.12.9999
2207676;09.01.2019;31.12.9999
2207679;01.09.2016;31.12.9999
2207681;01.01.2018;31.12.9999
2207682;12.10.2015;31.12.9999
2207683;01.03.2016;31.12.9999
2207684;26.01.2019;31.12.9999
2207685;17.07.2015;31.12.9999
2207688;17.07.2015;31.12.9999
2207689;17.07.2015;31.12.9999
2207690;18.01.2011;31.12.9999
2207691;01.03.2016;31.12.9999
2207692;19.08.2019;31.12.9999
2207693;01.01.2014;31.12.9999
2207694;16.09.2019;31.12.9999
2207695;19.06.2017;31.12.9999
2207696;04.04.2007;31.12.9999
2207697;23.12.2015;31.12.9999
2207698;01.02.2019;31.12.9999
2207699;29.06.2017;31.12.9999
2207700;23.06.2017;31.12.9999
2207701;28.12.2017;31.12.9999
2207702;01.01.2018;31.12.9999
2207703;01.04.2017;31.12.9999
2207704;01.08.2020;31.12.9999
2207705;01.02.2015;31.12.9999
2207706;01.08.2020;31.12.9999
2207707;05.02.2019;31.12.9999
2207708;10.08.2020;31.12.9999
2207709;01.01.2018;31.12.9999
2207710;01.04.2017;31.12.9999
2207711;01.04.2017;31.12.9999
2207712;01.04.2017;31.12.9999
2207714;01.04.2017;31.12.9999
2207716;01.10.2020;31.12.9999
2207717;01.01.2018;31.12.9999
2207718;07.02.2014;31.12.9999
2207719;01.03.2016;31.12.9999
2207723;12.12.2016;31.12.9999
2207724;11.04.2016;31.12.9999
2207725;11.04.2016;31.12.9999
2207726;01.01.2011;31.12.9999
2207727;01.01.2011;31.12.9999
2207728;03.03.2020;31.12.9999
2207729;15.07.2002;31.12.9999
2207729;01.01.2011;31.12.9999
2207730;27.01.2017;31.12.9999
2207730;07.10.2019;31.12.9999
2207731;11.04.2016;31.12.9999
2207732;11.04.2016;31.12.9999
2207735;11.04.2016;31.12.9999
2207736;10.01.2014;31.12.9999
2207736;30.07.2018;31.12.9999
2207737;18.06.2013;31.12.9999
2207738;01.03.2016;31.12.9999
2207739;11.04.2016;31.12.9999
2207740;11.04.2016;31.12.9999
2207741;01.01.2017;31.12.9999
2207742;02.03.2009;31.12.9999
2207742;01.08.2011;31.12.9999
2207744;11.04.2016;31.12.9999
2207745;14.08.2020;31.12.9999
2207746;01.04.2011;31.12.9999
2207747;01.01.2018;31.12.9999
2207748;01.01.2018;31.12.9999
2207749;01.01.2018;31.12.9999
2207750;01.01.2018;31.12.9999
2207751;03.08.2020;31.12.9999
2207752;21.07.2020;31.12.9999
2207753;01.01.2018;31.12.9999
2207754;11.04.2016;31.12.9999
2207755;09.07.2020;31.12.9999
2207756;01.01.2011;31.12.9999
2207757;21.06.2017;31.12.9999
2207758;01.01.2016;31.12.9999
2207759;27.09.2016;31.12.9999
2207760;04.02.2009;31.12.9999
2207760;01.01.2011;31.12.9999
2207760;23.09.2013;31.12.9999
2207762;01.01.2011;31.12.9999
2207763;01.08.2011;31.12.9999
2207764;01.01.2011;31.12.9999
2207765;01.01.2017;31.12.9999
2207766;11.04.2016;31.12.9999
2207767;01.01.2011;31.12.9999
2207769;09.09.2013;31.12.9999
2207771;01.04.2011;31.12.9999
2207772;18.04.2017;31.12.9999
2207774;09.07.2018;31.12.9999
2207775;01.02.2014;31.12.9999
2207776;01.01.2016;31.12.9999
2207777;03.02.2020;31.12.9999
2207779;23.05.2016;31.12.9999
2207780;01.01.2016;31.12.9999
2207781;05.03.2018;31.12.9999
2207782;03.07.2017;31.12.9999
2207783;01.01.2011;31.12.9999
2207784;01.01.2014;31.12.9999
2207785;01.01.2013;31.12.9999
2207786;03.07.2017;31.12.9999
2207787;01.01.2016;31.12.9999
2207788;22.10.2014;31.12.9999
2207789;30.05.2017;31.12.9999
2207790;28.12.2017;31.12.9999
2207792;19.12.2019;31.12.9999
2207795;19.12.2019;31.12.9999
2207796;01.04.2017;31.12.9999
2207797;01.04.2017;31.12.9999
2207798;19.12.2019;31.12.9999
2207799;19.12.2019;31.12.9999
2207800;26.01.2015;31.12.9999
2207800;01.04.2017;31.12.9999
2207801;01.02.2015;31.12.9999
2207802;01.04.2017;31.12.9999
2207803;01.04.2017;31.12.9999
2207804;01.01.2019;31.12.9999
2207805;01.04.2017;31.12.9999
2207806;12.02.2015;31.12.9999
2207807;01.12.2015;31.12.9999
2207808;01.04.2017;31.12.9999
2207810;01.04.2017;31.12.9999
2207811;01.04.2017;31.12.9999
2207813;01.04.2017;31.12.9999
2207815;08.07.2019;31.12.9999
2207816;16.10.2014;31.12.9999
2207817;01.10.2011;31.12.9999
2207818;01.04.2017;31.12.9999
2207819;01.04.2017;31.12.9999
2207821;01.04.2017;31.12.9999
2207822;01.04.2017;31.12.9999
2207823;01.04.2017;31.12.9999
2207824;11.04.2017;31.12.9999
2207824;01.04.2018;31.12.9999
2207826;01.04.2017;31.12.9999
2207827;01.04.2017;31.12.9999
2207828;08.12.2011;31.12.9999
2207829;01.11.2014;31.12.9999
2207831;14.09.2020;31.12.9999
2207832;06.03.2013;31.12.9999
2207833;01.03.2016;31.12.9999
2207834;01.04.2014;31.12.9999
2207835;23.01.2017;31.12.9999
2207836;01.12.2015;31.12.9999
2207838;01.01.2011;31.12.9999
2207839;22.01.2009;31.12.9999
2207839;01.01.2017;31.12.9999
2207840;01.07.2002;31.12.9999
2207841;24.11.2016;31.12.9999
2207842;01.01.2012;31.12.9999
