tn;begin;end
810005;01.08.2019;31.12.9999
810007;01.01.2020;31.12.9999
810008;01.01.2020;31.12.9999
810009;01.01.2020;31.12.9999
810010;01.08.2019;31.12.9999
810011;01.01.2020;31.12.9999
810012;01.01.2020;31.12.9999
810013;01.08.2019;31.12.9999
810025;01.01.2019;31.12.9999
810026;21.10.2019;31.12.9999
810033;12.07.2019;31.12.9999
810038;21.09.1998;31.12.9999
810039;01.05.2008;31.12.9999
810041;30.01.2019;31.12.9999
810046;29.08.2019;31.12.9999
810052;03.09.2018;31.12.9999
810053;12.07.2019;31.12.9999
810054;01.01.2019;31.12.9999
810055;01.11.2018;31.12.9999
810060;01.06.2019;31.12.9999
810063;05.08.2019;31.12.9999
810064;09.11.2015;31.12.9999
810068;01.01.2020;31.12.9999
810070;25.10.2018;31.12.9999
810072;30.06.2019;31.12.9999
810073;01.01.2019;31.12.9999
810074;25.09.2019;31.12.9999
810076;05.09.2019;31.12.9999
810077;01.08.2019;31.12.9999
810079;01.01.2020;31.12.9999
810080;01.06.2019;31.12.9999
810084;30.12.2019;31.12.9999
810085;25.10.2018;31.12.9999
810090;01.01.2019;31.12.9999
810091;28.10.2014;31.12.9999
810092;01.06.2019;31.12.9999
810100;01.01.2019;31.12.9999
810102;01.06.2019;31.12.9999
810105;15.07.2019;31.12.9999
810106;16.01.2018;31.12.9999
810113;13.09.2019;31.12.9999
810115;26.11.2012;31.12.9999
810121;27.05.2019;31.12.9999
810123;01.01.2019;31.12.9999
810126;01.04.2019;31.12.9999
810127;02.09.2019;31.12.9999
810128;16.11.2018;31.12.9999
810130;07.04.2014;31.12.9999
810134;01.01.2019;31.12.9999
810140;28.11.2019;31.12.9999
810142;24.12.2018;31.12.9999
810145;28.06.2019;31.12.9999
810148;30.06.2019;31.12.9999
810149;18.03.2019;31.12.9999
810150;27.03.2020;31.12.9999
810151;24.06.2019;31.12.9999
810152;03.09.2019;31.12.9999
810154;05.12.2018;31.12.9999
810155;19.04.2019;31.12.9999
810157;01.01.2019;31.12.9999
810159;13.01.2020;31.12.9999
810166;01.11.2018;31.12.9999
810171;20.02.2018;31.12.9999
810173;01.11.2018;31.12.9999
810174;01.01.2019;31.12.9999
810176;30.01.2019;31.12.9999
810184;03.11.2015;31.12.9999
810189;22.09.2014;31.12.9999
810190;01.01.2019;31.12.9999
810193;01.02.2016;31.12.9999
810199;21.07.2020;31.12.9999
810200;02.12.2019;31.12.9999
810201;05.05.2014;31.12.9999
810204;16.09.2019;31.12.9999
810206;21.06.2019;31.12.9999
810210;22.08.2019;31.12.9999
810211;10.07.2020;31.12.9999
810214;04.12.2018;31.12.9999
810217;01.10.2019;31.12.9999
810219;20.05.2019;31.12.9999
810225;13.11.2018;31.12.9999
810226;21.02.2017;31.12.9999
810238;14.07.2017;31.12.9999
810240;01.10.2018;31.12.9999
810241;29.12.2014;31.12.9999
810244;09.01.2020;31.12.9999
810245;01.10.2019;31.12.9999
810247;07.04.2015;31.12.9999
810248;25.11.2019;31.12.9999
810249;17.09.2019;31.12.9999
810252;29.07.2019;31.12.9999
810253;01.11.2018;31.12.9999
810255;12.01.2018;31.12.9999
810259;01.01.2019;31.12.9999
810261;01.06.2019;31.12.9999
810264;01.06.2019;31.12.9999
810266;01.01.2019;31.12.9999
810269;13.01.2020;31.12.9999
810271;01.01.2019;31.12.9999
810272;19.04.2019;31.12.9999
810276;17.02.2020;31.12.9999
810279;21.05.2020;31.12.9999
810280;28.08.2019;31.12.9999
810281;01.08.2019;31.12.9999
810282;21.08.2020;31.12.9999
810283;05.12.2018;31.12.9999
810284;17.09.2019;31.12.9999
810286;14.05.2018;31.12.9999
810289;12.07.2019;31.12.9999
810290;03.07.2019;31.12.9999
810293;18.03.2016;31.12.9999
810295;31.03.2016;31.12.9999
810296;16.10.2019;31.12.9999
810297;05.12.2016;31.12.9999
810298;01.08.2019;31.12.9999
810300;23.05.2019;31.12.9999
810301;11.06.2019;31.12.9999
810302;16.10.2019;31.12.9999
810303;01.01.2019;31.12.9999
810304;14.01.2019;31.12.9999
810306;01.06.2019;31.12.9999
810308;01.01.2019;31.12.9999
810309;07.12.2018;31.12.9999
810312;04.06.2019;31.12.9999
810313;03.08.2020;31.12.9999
810318;26.11.2018;31.12.9999
810319;18.06.2019;31.12.9999
810321;01.07.2019;31.12.9999
810322;26.08.2019;31.12.9999
810323;01.01.2019;31.12.9999
810325;18.10.2016;31.12.9999
810327;02.12.2019;31.12.9999
810334;01.08.2019;31.12.9999
810335;01.01.2019;31.12.9999
810336;15.06.2020;31.12.9999
810341;02.09.2019;31.12.9999
810342;16.11.2018;31.12.9999
810343;02.09.2019;31.12.9999
810344;05.07.2019;31.12.9999
810346;07.07.2020;31.12.9999
810348;07.09.2019;31.12.9999
810350;13.07.2019;31.12.9999
810353;05.06.2019;31.12.9999
810354;21.08.2019;31.12.9999
810355;17.09.2020;31.12.9999
810360;01.11.2018;31.12.9999
810363;16.11.2018;31.12.9999
810367;05.06.2019;31.12.9999
810369;04.09.2019;31.12.9999
810372;01.07.2019;31.12.9999
810374;21.03.2019;31.12.9999
810376;01.04.2019;31.12.9999
810378;29.09.2020;31.12.9999
810380;15.10.2018;31.12.9999
810381;01.01.2020;31.12.9999
810384;21.12.2018;31.12.9999
810396;04.12.2019;31.12.9999
810400;14.07.2020;31.12.9999
810402;24.04.2019;31.12.9999
810411;24.04.2020;31.12.9999
810415;27.06.2019;31.12.9999
810417;04.12.2018;31.12.9999
810427;01.08.2019;31.12.9999
810429;18.02.2019;31.12.9999
810435;14.08.2017;31.12.9999
810439;05.06.2019;31.12.9999
810441;26.09.2017;31.12.9999
810442;01.06.2020;31.12.9999
810446;02.12.2019;31.12.9999
810447;14.11.2017;31.12.9999
810449;20.03.2019;31.12.9999
810450;17.06.2019;31.12.9999
810451;01.01.2019;31.12.9999
810453;05.07.2019;31.12.9999
810454;07.11.2018;31.12.9999
810463;01.10.2019;31.12.9999
810513;06.07.2020;31.12.9999
810524;01.05.2007;31.12.9999
810527;19.07.2019;31.12.9999
810541;01.01.2020;31.12.9999
810564;01.05.2007;31.12.9999
810596;01.07.2008;31.12.9999
810599;26.07.2007;31.12.9999
810614;01.01.2013;31.12.9999
810623;01.05.2007;31.12.9999
810646;12.10.2007;31.12.9999
810653;03.12.2018;31.12.9999
810656;17.09.2019;31.12.9999
810676;12.08.2009;31.12.9999
810683;01.05.2007;31.12.9999
810689;01.11.2018;31.12.9999
810706;01.09.2008;31.12.9999
810713;01.05.2007;31.12.9999
810717;19.07.2019;31.12.9999
810740;19.11.2018;31.12.9999
810742;03.08.2007;31.12.9999
810757;01.05.2019;31.12.9999
810762;30.12.2018;31.12.9999
810766;16.02.2011;31.12.9999
810767;01.01.2014;31.12.9999
810773;11.02.2012;31.12.9999
810779;15.02.2019;31.12.9999
810780;15.02.2019;31.12.9999
810785;01.07.2018;31.12.9999
810805;14.10.2019;31.12.9999
810807;28.10.2019;31.12.9999
810814;26.10.2019;31.12.9999
810823;17.12.2018;31.12.9999
810833;07.05.2019;31.12.9999
810836;08.10.2018;31.12.9999
810842;02.11.2016;31.12.9999
810845;01.10.2018;31.12.9999
810856;07.02.2020;31.12.9999
810857;12.05.2020;31.12.9999
810865;01.01.2013;31.12.9999
810866;20.11.2018;31.12.9999
810869;18.07.2019;31.12.9999
810876;21.09.2020;31.12.9999
810879;07.05.2019;31.12.9999
810887;07.05.2019;31.12.9999
811592;28.06.2019;31.12.9999
811849;21.12.2018;31.12.9999
812073;19.08.2020;31.12.9999
812712;18.02.2019;31.12.9999
813559;05.06.2019;31.12.9999
814664;08.06.2020;31.12.9999
814978;25.09.2020;31.12.9999
815070;16.05.2019;31.12.9999
815771;30.07.2019;31.12.9999
816053;15.12.2018;31.12.9999
816056;16.10.2018;31.12.9999
816117;09.01.2020;31.12.9999
816137;01.03.2019;31.12.9999
816210;26.06.2018;31.12.9999
816216;23.01.2019;31.12.9999
816298;01.03.2019;31.12.9999
816359;11.01.2019;31.12.9999
816373;11.12.2019;31.12.9999
816501;03.02.2020;31.12.9999
816605;01.02.2019;31.12.9999
816744;16.09.2019;31.12.9999
816768;21.09.2020;31.12.9999
816849;01.11.2018;31.12.9999
816913;04.03.2019;31.12.9999
816945;05.08.2019;31.12.9999
817202;01.02.2020;31.12.9999
817331;01.04.2020;31.12.9999
817403;10.06.2019;31.12.9999
817454;19.07.2019;31.12.9999
817625;15.08.2020;31.12.9999
817657;12.05.2020;31.12.9999
817658;12.07.2019;31.12.9999
817664;08.10.2018;31.12.9999
817687;25.12.2018;31.12.9999
817688;26.06.2019;31.12.9999
817701;25.03.2019;31.12.9999
817702;05.10.2018;31.12.9999
817722;01.07.2019;31.12.9999
817726;02.07.2020;31.12.9999
817730;31.12.2019;31.12.9999
817736;17.12.2018;31.12.9999
817737;05.12.2018;31.12.9999
817745;01.06.2019;31.12.9999
818626;01.04.2019;31.12.9999
819711;01.11.2018;31.12.9999
819711;01.07.2020;31.12.9999
819712;01.11.2018;31.12.9999
819716;01.11.2018;31.12.9999
819717;01.11.2018;31.12.9999
819718;01.11.2018;31.12.9999
819719;01.11.2018;31.12.9999
819720;01.11.2018;31.12.9999
819720;17.07.2020;31.12.9999
819721;01.11.2018;31.12.9999
819723;01.11.2018;31.12.9999
819724;01.11.2018;31.12.9999
819726;01.11.2018;31.12.9999
819727;01.11.2018;31.12.9999
819728;01.11.2018;31.12.9999
819729;01.11.2018;31.12.9999
819731;01.11.2018;31.12.9999
819733;01.11.2018;31.12.9999
819734;01.11.2018;31.12.9999
819738;01.11.2018;31.12.9999
819739;01.04.1997;31.12.9999
819739;01.11.2018;31.12.9999
819743;01.11.2018;31.12.9999
819744;01.11.2018;31.12.9999
819745;01.11.2018;31.12.9999
819746;01.11.2018;31.12.9999
819747;01.11.2018;31.12.9999
819748;01.11.2018;31.12.9999
819749;01.11.2018;31.12.9999
819750;01.11.2018;31.12.9999
819751;01.11.2018;31.12.9999
819753;01.11.2018;31.12.9999
819754;28.02.2020;31.12.9999
819755;16.04.2019;31.12.9999
819757;01.11.2018;31.12.9999
819758;01.11.2018;31.12.9999
819760;01.11.2018;31.12.9999
819761;01.11.2018;31.12.9999
819762;01.11.2018;31.12.9999
819763;01.11.2018;31.12.9999
819764;01.11.2019;31.12.9999
819765;01.11.2018;31.12.9999
819766;01.11.2018;31.12.9999
819767;01.11.2018;31.12.9999
819769;01.11.2018;31.12.9999
819770;01.11.2018;31.12.9999
819771;01.11.2018;31.12.9999
819772;01.11.2018;31.12.9999
819773;01.11.2018;31.12.9999
819773;28.02.2020;31.12.9999
819774;01.11.2018;31.12.9999
819775;01.11.2018;31.12.9999
819776;27.01.2020;31.12.9999
819779;01.11.2018;31.12.9999
819780;01.11.2018;31.12.9999
819781;01.11.2018;31.12.9999
819782;01.11.2018;31.12.9999
819783;01.11.2018;31.12.9999
819783;01.01.2020;31.12.9999
819783;28.02.2020;31.12.9999
819784;01.11.2018;31.12.9999
819785;01.11.2018;31.12.9999
819786;01.11.2018;31.12.9999
819787;01.11.2018;31.12.9999
819788;21.10.2019;31.12.9999
819789;01.11.2018;31.12.9999
819792;22.08.2019;31.12.9999
819793;01.08.2019;31.12.9999
819794;01.11.2018;31.12.9999
819795;01.11.2018;31.12.9999
819796;01.11.2018;31.12.9999
819797;01.11.2018;31.12.9999
819798;01.11.2018;31.12.9999
819799;01.11.2018;31.12.9999
819800;01.11.2018;31.12.9999
819801;01.11.2018;31.12.9999
819802;01.11.2018;31.12.9999
819803;01.11.2018;31.12.9999
819804;14.06.2019;31.12.9999
819805;01.11.2018;31.12.9999
819806;01.11.2018;31.12.9999
819807;01.11.2018;31.12.9999
819808;01.11.2018;31.12.9999
819809;01.11.2018;31.12.9999
819810;01.11.2018;31.12.9999
819812;01.11.2018;31.12.9999
819813;01.11.2018;31.12.9999
819815;01.11.2018;31.12.9999
819817;01.11.2018;31.12.9999
819818;01.11.2018;31.12.9999
819819;01.11.2018;31.12.9999
819820;01.11.2018;31.12.9999
819821;01.11.2018;31.12.9999
819823;01.11.2018;31.12.9999
819824;01.11.2018;31.12.9999
819825;01.11.2018;31.12.9999
819826;01.11.2018;31.12.9999
819827;01.11.2018;31.12.9999
819828;01.11.2018;31.12.9999
819828;14.12.2018;31.12.9999
819829;01.11.2018;31.12.9999
819830;01.11.2018;31.12.9999
819832;01.11.2018;31.12.9999
819834;01.11.2018;31.12.9999
819835;01.11.2018;31.12.9999
819836;01.11.2018;31.12.9999
819837;01.11.2018;31.12.9999
819838;01.11.2018;31.12.9999
819839;01.11.2018;31.12.9999
819840;01.11.2018;31.12.9999
819841;01.11.2018;31.12.9999
819842;01.11.2018;31.12.9999
819843;01.11.2018;31.12.9999
819844;01.11.2018;31.12.9999
819845;01.11.2018;31.12.9999
819846;01.11.2018;31.12.9999
819847;01.11.2018;31.12.9999
819847;22.07.2020;31.12.9999
819848;01.11.2018;31.12.9999
819849;01.11.2018;31.12.9999
819850;01.11.2018;31.12.9999
819851;01.11.2018;31.12.9999
819852;01.11.2018;31.12.9999
819853;01.11.2018;31.12.9999
819854;01.11.2018;31.12.9999
819855;01.11.2018;31.12.9999
819856;01.11.2018;31.12.9999
819857;01.11.2018;31.12.9999
819858;01.11.2018;31.12.9999
819859;01.11.2018;31.12.9999
819860;01.11.2018;31.12.9999
819861;01.11.2018;31.12.9999
819862;01.11.2018;31.12.9999
819863;01.11.2018;31.12.9999
819864;01.11.2018;31.12.9999
819865;01.11.2018;31.12.9999
819866;01.11.2018;31.12.9999
819867;01.11.2018;31.12.9999
819868;01.11.2018;31.12.9999
819868;12.03.2020;31.12.9999
819869;01.11.2018;31.12.9999
819870;01.11.2018;31.12.9999
819871;01.11.2018;31.12.9999
819872;01.11.2018;31.12.9999
819873;01.11.2018;31.12.9999
819874;01.11.2018;31.12.9999
819875;01.11.2018;31.12.9999
819876;01.11.2018;31.12.9999
819877;01.11.2018;31.12.9999
819878;01.11.2018;31.12.9999
819879;01.11.2018;31.12.9999
819880;01.11.2018;31.12.9999
819881;01.11.2018;31.12.9999
819882;01.11.2018;31.12.9999
819883;01.11.2018;31.12.9999
819884;01.11.2018;31.12.9999
819885;01.11.2018;31.12.9999
819886;01.11.2018;31.12.9999
819887;01.11.2018;31.12.9999
819888;01.11.2018;31.12.9999
819889;01.11.2018;31.12.9999
819890;01.11.2018;31.12.9999
819891;01.11.2018;31.12.9999
819891;01.07.2020;31.12.9999
819892;01.11.2018;31.12.9999
819894;01.11.2018;31.12.9999
819896;01.11.2018;31.12.9999
819897;01.11.2018;31.12.9999
819898;01.11.2018;31.12.9999
819899;27.07.2019;31.12.9999
819900;01.11.2018;31.12.9999
819901;20.05.2019;31.12.9999
819902;01.11.2018;31.12.9999
819902;10.12.2018;31.12.9999
819903;01.11.2018;31.12.9999
819904;01.11.2018;31.12.9999
819905;01.11.2018;31.12.9999
819906;01.11.2018;31.12.9999
819907;01.11.2018;31.12.9999
819908;01.11.2018;31.12.9999
819909;11.01.2020;31.12.9999
819911;01.11.2018;31.12.9999
819911;07.11.2019;31.12.9999
819912;01.11.2018;31.12.9999
819913;01.01.2020;31.12.9999
819913;01.07.2020;31.12.9999
819914;01.11.2018;31.12.9999
819915;01.11.2018;31.12.9999
819916;01.11.2018;31.12.9999
819917;27.05.2019;31.12.9999
819918;01.11.2018;31.12.9999
819919;01.11.2018;31.12.9999
819920;01.11.2018;31.12.9999
819922;01.11.2018;31.12.9999
819923;01.11.2018;31.12.9999
819924;01.11.2018;31.12.9999
819925;01.11.2019;31.12.9999
819926;01.11.2018;31.12.9999
819927;01.11.2018;31.12.9999
819927;29.05.2020;31.12.9999
819928;08.05.2019;31.12.9999
819929;01.11.2018;31.12.9999
819932;01.11.2018;31.12.9999
819933;01.11.2018;31.12.9999
819934;01.11.2018;31.12.9999
819935;01.11.2018;31.12.9999
819936;01.11.2018;31.12.9999
819937;01.11.2018;31.12.9999
819938;13.10.2020;31.12.9999
819939;01.11.2018;31.12.9999
819940;01.11.2018;31.12.9999
819941;01.11.2018;31.12.9999
819942;01.11.2018;31.12.9999
819943;01.11.2018;31.12.9999
819944;01.11.2018;31.12.9999
819945;01.11.2018;31.12.9999
819946;01.11.2018;31.12.9999
819947;01.11.2018;31.12.9999
819948;01.11.2018;31.12.9999
819950;01.11.2018;31.12.9999
819951;01.11.2018;31.12.9999
819952;02.07.2019;31.12.9999
819953;01.11.2018;31.12.9999
819955;04.02.2020;31.12.9999
819957;01.11.2018;31.12.9999
819958;01.11.2018;31.12.9999
819960;01.11.2018;31.12.9999
819961;01.11.2018;31.12.9999
819962;01.11.2018;31.12.9999
819963;01.11.2018;31.12.9999
819964;17.05.2019;31.12.9999
819965;01.11.2018;31.12.9999
819966;01.11.2018;31.12.9999
819967;01.11.2018;31.12.9999
819968;01.11.2018;31.12.9999
819969;01.11.2018;31.12.9999
819970;01.11.2018;31.12.9999
819971;01.11.2018;31.12.9999
819972;01.11.2018;31.12.9999
819973;01.11.2018;31.12.9999
819975;01.11.2018;31.12.9999
819975;06.05.2020;31.12.9999
819976;01.11.2018;31.12.9999
819977;13.12.2019;31.12.9999
819978;01.11.2018;31.12.9999
819979;01.11.2018;31.12.9999
819980;01.11.2018;31.12.9999
819981;01.11.2018;31.12.9999
819982;01.11.2018;31.12.9999
819983;01.11.2018;31.12.9999
819985;01.11.2018;31.12.9999
819986;01.11.2018;31.12.9999
819987;01.11.2018;31.12.9999
819988;01.11.2018;31.12.9999
819989;01.11.2018;31.12.9999
819990;01.11.2018;31.12.9999
819992;01.11.2018;31.12.9999
819993;01.11.2018;31.12.9999
819994;12.10.2020;31.12.9999
819998;01.11.2018;31.12.9999
819999;01.11.2018;31.12.9999
820000;01.11.2018;31.12.9999
820002;01.11.2018;31.12.9999
820003;01.11.2018;31.12.9999
820004;01.11.2018;31.12.9999
820005;01.11.2018;31.12.9999
820007;01.11.2018;31.12.9999
820008;01.11.2018;31.12.9999
820010;01.11.2018;31.12.9999
820011;01.11.2018;31.12.9999
820011;01.07.2020;31.12.9999
820012;01.11.2018;31.12.9999
820013;01.11.2018;31.12.9999
820014;01.11.2018;31.12.9999
820015;01.11.2018;31.12.9999
820016;01.11.2018;31.12.9999
820017;01.11.2018;31.12.9999
820018;01.11.2018;31.12.9999
820019;01.11.2018;31.12.9999
820019;16.11.2018;31.12.9999
820020;01.11.2018;31.12.9999
820021;01.11.2018;31.12.9999
820022;01.07.2020;31.12.9999
820023;01.11.2018;31.12.9999
820024;01.11.2018;31.12.9999
820025;01.11.2018;31.12.9999
820026;01.11.2018;31.12.9999
820027;13.01.2020;31.12.9999
820028;01.11.2018;31.12.9999
820029;01.11.2018;31.12.9999
820030;01.11.2018;31.12.9999
820031;01.11.2018;31.12.9999
820032;01.11.2018;31.12.9999
820033;01.11.2018;31.12.9999
820034;01.11.2018;31.12.9999
820035;01.11.2018;31.12.9999
820036;01.11.2018;31.12.9999
820037;01.11.2018;31.12.9999
820040;01.11.2018;31.12.9999
820041;01.11.2018;31.12.9999
820042;01.11.2018;31.12.9999
820043;01.11.2018;31.12.9999
820044;01.11.2018;31.12.9999
820045;01.11.2018;31.12.9999
820047;01.11.2018;31.12.9999
820048;01.11.2018;31.12.9999
820050;01.11.2018;31.12.9999
820051;01.11.2018;31.12.9999
820052;01.11.2018;31.12.9999
820053;01.11.2018;31.12.9999
820055;01.11.2018;31.12.9999
820056;16.05.2019;31.12.9999
820057;01.11.2018;31.12.9999
820058;08.11.2019;31.12.9999
820059;01.11.2018;31.12.9999
820060;01.11.2018;31.12.9999
820061;01.11.2018;31.12.9999
820062;01.11.2018;31.12.9999
820063;01.11.2018;31.12.9999
820065;01.11.2018;31.12.9999
820066;01.11.2018;31.12.9999
820067;01.11.2018;31.12.9999
820068;01.11.2018;31.12.9999
820069;01.11.2018;31.12.9999
820070;01.11.2018;31.12.9999
820071;01.11.2018;31.12.9999
820072;01.11.2018;31.12.9999
820073;14.10.2019;31.12.9999
820074;01.11.2018;31.12.9999
820076;01.11.2018;31.12.9999
820077;01.11.2018;31.12.9999
820078;01.11.2018;31.12.9999
820079;01.11.2018;31.12.9999
820080;01.11.2018;31.12.9999
820081;01.11.2018;31.12.9999
820082;01.11.2018;31.12.9999
820083;01.11.2018;31.12.9999
820084;01.11.2018;31.12.9999
820085;01.11.2018;31.12.9999
820087;01.11.2018;31.12.9999
820088;01.11.2018;31.12.9999
820089;01.11.2018;31.12.9999
820090;01.11.2018;31.12.9999
820091;01.11.2018;31.12.9999
820092;01.11.2018;31.12.9999
820093;01.11.2018;31.12.9999
820094;01.11.2018;31.12.9999
820095;01.11.2018;31.12.9999
820096;01.11.2018;31.12.9999
820097;01.11.2018;31.12.9999
820098;01.11.2018;31.12.9999
820099;01.11.2018;31.12.9999
820100;01.11.2018;31.12.9999
820101;01.11.2018;31.12.9999
820102;01.11.2018;31.12.9999
820103;01.11.2018;31.12.9999
820104;01.11.2018;31.12.9999
820105;01.11.2018;31.12.9999
820106;01.11.2018;31.12.9999
820107;01.11.2018;31.12.9999
820108;01.11.2018;31.12.9999
820109;01.11.2018;31.12.9999
820110;01.11.2018;31.12.9999
820111;01.11.2018;31.12.9999
820112;14.08.2020;31.12.9999
820113;01.11.2018;31.12.9999
820114;16.05.2019;31.12.9999
820115;01.11.2018;31.12.9999
820116;01.11.2018;31.12.9999
820117;01.11.2018;31.12.9999
820118;01.11.2018;31.12.9999
820119;01.11.2018;31.12.9999
820120;21.10.2019;31.12.9999
820121;01.11.2018;31.12.9999
820122;01.11.2018;31.12.9999
820123;01.11.2018;31.12.9999
820124;01.11.2018;31.12.9999
820125;18.03.2019;31.12.9999
820126;01.11.2018;31.12.9999
820127;01.11.2018;31.12.9999
820128;01.11.2018;31.12.9999
820129;01.11.2018;31.12.9999
820130;01.11.2018;31.12.9999
820131;01.11.2018;31.12.9999
820132;01.11.2018;31.12.9999
820133;01.11.2018;31.12.9999
820134;01.11.2018;31.12.9999
820137;01.11.2018;31.12.9999
820138;01.11.2018;31.12.9999
820139;01.11.2018;31.12.9999
820141;01.11.2018;31.12.9999
820142;01.11.2018;31.12.9999
820144;01.11.2018;31.12.9999
820145;01.11.2018;31.12.9999
820146;01.11.2018;31.12.9999
820148;01.11.2018;31.12.9999
820149;01.11.2018;31.12.9999
820150;01.11.2018;31.12.9999
820151;01.11.2018;31.12.9999
820152;01.11.2018;31.12.9999
820153;01.11.2018;31.12.9999
820154;01.11.2018;31.12.9999
820155;01.11.2018;31.12.9999
820156;01.11.2018;31.12.9999
820157;01.11.2018;31.12.9999
820158;01.11.2018;31.12.9999
820159;06.10.2020;31.12.9999
820160;01.11.2018;31.12.9999
820161;01.11.2018;31.12.9999
820162;01.11.2018;31.12.9999
820163;01.11.2018;31.12.9999
820164;01.11.2018;31.12.9999
820165;01.11.2018;31.12.9999
820166;01.11.2018;31.12.9999
820167;01.11.2018;31.12.9999
820168;01.11.2018;31.12.9999
820169;01.11.2018;31.12.9999
820170;01.11.2018;31.12.9999
820171;01.11.2018;31.12.9999
820172;01.11.2018;31.12.9999
820173;02.11.2019;31.12.9999
820174;13.10.2020;31.12.9999
820175;01.11.2018;31.12.9999
820176;01.11.2018;31.12.9999
820177;01.11.2018;31.12.9999
820178;01.11.2018;31.12.9999
820179;01.11.2018;31.12.9999
820180;01.11.2018;31.12.9999
820181;01.11.2018;31.12.9999
820182;01.11.2018;31.12.9999
820183;05.03.2019;31.12.9999
820184;01.11.2018;31.12.9999
820185;01.11.2018;31.12.9999
820185;23.03.2020;31.12.9999
820186;01.11.2018;31.12.9999
820187;01.11.2018;31.12.9999
820188;17.10.2019;31.12.9999
820189;01.11.2018;31.12.9999
820190;01.11.2018;31.12.9999
820191;01.11.2018;31.12.9999
820191;06.07.2020;31.12.9999
820192;01.11.2018;31.12.9999
820193;01.11.2018;31.12.9999
820194;01.11.2018;31.12.9999
820195;01.11.2018;31.12.9999
820196;01.11.2018;31.12.9999
820197;01.11.2018;31.12.9999
820198;01.11.2018;31.12.9999
820199;01.11.2018;31.12.9999
820200;01.11.2018;31.12.9999
820201;01.11.2018;31.12.9999
820202;01.11.2018;31.12.9999
820203;01.11.2018;31.12.9999
820204;01.11.2018;31.12.9999
820205;01.11.2018;31.12.9999
820206;01.11.2018;31.12.9999
820207;01.11.2018;31.12.9999
820208;01.11.2018;31.12.9999
820209;01.11.2018;31.12.9999
820210;01.11.2018;31.12.9999
820211;01.11.2018;31.12.9999
820212;01.11.2018;31.12.9999
820213;01.11.2018;31.12.9999
820214;01.11.2018;31.12.9999
820215;01.11.2018;31.12.9999
820216;01.11.2018;31.12.9999
820217;01.11.2018;31.12.9999
820219;01.11.2018;31.12.9999
820221;01.11.2018;31.12.9999
820221;30.07.2020;31.12.9999
820222;01.11.2018;31.12.9999
820222;16.11.2018;31.12.9999
820223;01.11.2018;31.12.9999
820224;01.11.2018;31.12.9999
820225;01.11.2018;31.12.9999
820226;01.11.2018;31.12.9999
820227;01.11.2018;31.12.9999
820228;24.12.2018;31.12.9999
820229;01.11.2018;31.12.9999
820230;01.11.2018;31.12.9999
820231;01.11.2018;31.12.9999
820232;01.11.2018;31.12.9999
820233;01.11.2018;31.12.9999
820234;01.11.2018;31.12.9999
820235;01.11.2018;31.12.9999
820236;01.11.2018;31.12.9999
820237;27.01.2020;31.12.9999
820238;01.11.2018;31.12.9999
820240;01.11.2018;31.12.9999
820241;17.02.2020;31.12.9999
820242;01.11.2018;31.12.9999
820243;01.11.2018;31.12.9999
820244;01.11.2018;31.12.9999
820244;06.05.2020;31.12.9999
820245;01.11.2018;31.12.9999
820246;01.11.2018;31.12.9999
820247;01.11.2018;31.12.9999
820248;01.11.2018;31.12.9999
820249;01.11.2018;31.12.9999
820250;01.11.2018;31.12.9999
820251;01.11.2018;31.12.9999
820252;01.11.2018;31.12.9999
820253;01.11.2018;31.12.9999
820254;01.11.2018;31.12.9999
820255;01.11.2018;31.12.9999
820256;01.11.2018;31.12.9999
820258;06.11.2018;31.12.9999
820259;01.11.2018;31.12.9999
820260;01.11.2018;31.12.9999
820261;01.11.2018;31.12.9999
820262;01.11.2018;31.12.9999
820263;01.11.2018;31.12.9999
820264;01.11.2018;31.12.9999
820265;01.11.2018;31.12.9999
820266;01.11.2018;31.12.9999
820267;01.11.2018;31.12.9999
820268;01.11.2018;31.12.9999
820269;01.11.2018;31.12.9999
820270;01.11.2018;31.12.9999
820271;11.11.2019;31.12.9999
820272;01.11.2018;31.12.9999
820273;01.11.2018;31.12.9999
820274;01.11.2018;31.12.9999
820275;01.11.2018;31.12.9999
820276;01.11.2018;31.12.9999
820277;01.11.2018;31.12.9999
820278;01.11.2018;31.12.9999
820279;01.11.2018;31.12.9999
820280;01.11.2018;31.12.9999
820281;01.11.2018;31.12.9999
820282;01.11.2018;31.12.9999
820283;01.11.2018;31.12.9999
820284;01.11.2018;31.12.9999
820285;01.11.2018;31.12.9999
820286;01.11.2018;31.12.9999
820288;01.11.2018;31.12.9999
820289;01.11.2018;31.12.9999
820290;01.11.2018;31.12.9999
820291;01.11.2018;31.12.9999
820292;01.11.2018;31.12.9999
820293;01.11.2018;31.12.9999
820294;01.11.2018;31.12.9999
820295;01.11.2018;31.12.9999
820296;01.11.2018;31.12.9999
820297;01.11.2018;31.12.9999
820298;01.11.2018;31.12.9999
820299;01.11.2018;31.12.9999
820300;01.11.2018;31.12.9999
820301;01.11.2018;31.12.9999
820302;01.11.2018;31.12.9999
820303;01.11.2018;31.12.9999
820304;01.11.2018;31.12.9999
820305;01.11.2018;31.12.9999
820307;01.11.2018;31.12.9999
820308;01.11.2018;31.12.9999
820309;01.11.2018;31.12.9999
820310;01.11.2018;31.12.9999
820311;01.11.2018;31.12.9999
820312;01.11.2018;31.12.9999
