tn;begin;end
1412323;01.01.2018;31.12.9999
1412324;04.09.1985;31.12.9999
1412325;04.08.2015;31.12.9999
1412326;06.12.2011;31.12.9999
1412329;06.02.2017;31.12.9999
1412330;30.06.2008;31.12.9999
1412331;01.06.2016;31.12.9999
1412333;08.09.2008;31.12.9999
1412334;01.04.2013;31.12.9999
1412335;01.04.2013;31.12.9999
1412336;27.07.2016;31.12.9999
1412337;01.01.2018;31.12.9999
1412337;01.01.2020;31.12.9999
1412338;10.08.2018;31.12.9999
1412339;14.06.2017;31.12.9999
1412340;05.05.2014;31.12.9999
1412342;13.01.2009;31.12.9999
1412345;19.08.2016;31.12.9999
1412352;26.07.2010;31.12.9999
1412353;27.07.2010;31.12.9999
1412355;01.08.2004;31.12.9999
1412358;01.09.2000;01.01.2099
1412359;29.10.2012;31.12.9999
1412360;01.09.1995;31.12.9999
1412364;16.09.2011;31.12.9999
1412365;06.05.2019;31.12.9999
1412370;04.04.2017;31.12.9999
1412374;01.10.2020;31.12.9999
1412375;03.02.1992;31.12.9999
1412376;24.07.2018;31.12.9999
1412377;20.02.2020;31.12.9999
1412381;15.05.2006;31.12.9999
1412383;25.07.2011;31.12.9999
1412385;03.05.2000;31.12.9999
1412386;05.05.2016;31.12.9999
1412387;02.06.2015;31.12.9999
1412388;02.02.2011;31.12.9999
1412392;01.12.2017;31.12.9999
1412393;20.07.1993;31.12.9999
1412394;09.09.2010;31.12.9999
1412399;16.11.2016;31.12.9999
1412400;01.09.1995;31.12.9999
1412401;23.12.2010;31.12.9999
1412405;03.05.2018;31.12.9999
1412408;01.01.2019;31.12.9999
1412411;29.09.2006;31.12.9999
1412412;01.09.1995;31.12.9999
1412413;25.05.2016;31.12.9999
1412414;23.04.2001;31.12.9999
1412415;01.11.1999;31.12.9999
1412416;01.04.2016;31.12.9999
1412420;09.06.2010;31.12.9999
1412423;16.04.2007;31.12.9999
1412424;01.09.1995;31.12.9999
1412425;24.10.2019;31.12.9999
1412426;19.01.2009;31.12.9999
1412428;01.12.2017;31.12.9999
1412429;15.02.1999;31.12.9999
1412430;06.06.2019;31.12.9999
1412431;19.08.2019;31.12.9999
1412432;22.09.1997;31.12.9999
1412433;01.09.1995;31.12.9999
1412434;01.09.1995;31.12.9999
1412437;22.01.1990;31.12.9999
1412438;01.09.1995;31.12.9999
1412439;21.07.2011;31.12.9999
1412441;06.09.2013;31.12.9999
1412442;08.11.2000;31.12.9999
1412442;06.08.2020;31.12.9999
1412444;27.10.2008;31.12.9999
1412446;14.07.2003;31.12.9999
1412449;15.10.1999;31.12.9999
1412450;21.09.2020;31.12.9999
1412451;06.02.2002;31.12.9999
1412452;01.09.1995;31.12.9999
1412453;07.07.1993;31.12.9999
1412455;04.07.2003;31.12.9999
1412456;01.10.2012;31.12.9999
1412459;25.06.2014;31.12.9999
1412460;11.06.2013;31.12.9999
1412461;19.08.2008;31.12.9999
1412462;06.08.2020;31.12.9999
1412463;01.09.1995;31.12.9999
1412464;24.12.2018;31.12.9999
1412466;01.09.1995;31.12.9999
1412467;01.09.1995;31.12.9999
1412470;15.02.2012;31.12.9999
1412471;18.12.2017;31.12.9999
1412472;12.01.2015;31.12.9999
1412474;07.11.2014;31.12.9999
1412477;30.11.2012;31.12.9999
1412478;17.03.2017;31.12.9999
1412482;04.09.2013;31.12.9999
1412483;01.12.2017;31.12.9999
1412484;14.03.2007;31.12.9999
1412486;15.06.2016;31.12.9999
1412490;23.12.2019;31.12.9999
1412491;12.01.2006;31.12.9999
1412492;01.08.2007;31.12.9999
1412493;31.12.2013;31.12.9999
1412494;28.09.2016;31.12.9999
1412495;06.05.2015;31.12.9999
1412499;06.06.2001;31.12.9999
1412500;11.07.2013;31.12.9999
1412501;20.03.2018;31.12.9999
1412502;05.11.1996;31.12.9999
1412504;01.04.2006;31.12.9999
1412505;01.12.2017;31.12.9999
1412508;20.03.2017;31.12.9999
1412510;07.08.2018;31.12.9999
1412511;22.02.2001;31.12.9999
1412512;01.01.2019;31.12.9999
1412514;01.09.1995;31.12.9999
1412515;03.05.2000;31.12.9999
1412516;01.09.1995;31.12.9999
1412518;01.04.1999;31.12.9999
1412520;02.12.2015;31.12.9999
1412521;16.06.2001;31.12.9999
1412522;01.10.2012;31.12.9999
1412524;10.06.2015;31.12.9999
1412527;25.03.2015;31.12.9999
1412528;01.09.2008;31.12.9999
1412530;01.09.1995;31.12.9999
1412532;11.08.2011;31.12.9999
1412535;10.11.2010;31.12.9999
1412536;06.12.2000;31.12.9999
1412537;01.02.2012;31.12.9999
1412538;01.10.2012;31.12.9999
1412539;22.04.2019;31.12.9999
1412540;01.04.2006;31.12.9999
1412542;01.09.1995;31.12.9999
1412544;17.06.2016;31.12.9999
1412545;30.03.2015;31.12.9999
1412546;15.06.1992;31.12.9999
1412547;01.09.1995;31.12.9999
1412548;09.04.2014;31.12.9999
1412556;04.07.2011;31.12.9999
1412557;01.09.1995;31.12.9999
1412559;01.01.2019;31.12.9999
1412565;01.09.1995;31.12.9999
1412570;06.12.2000;31.12.9999
1412573;25.04.2006;31.12.9999
1412575;26.05.2016;31.12.9999
1412576;16.10.2019;31.12.9999
1412577;01.01.2019;31.12.9999
1412578;01.01.2019;31.12.9999
1412579;04.12.2012;31.12.9999
1412580;03.11.2010;31.12.9999
1412581;22.07.2011;31.12.9999
1412583;06.03.1995;31.12.9999
1412586;01.11.1996;31.12.9999
1412587;20.01.2009;31.12.9999
1412588;25.03.2014;31.12.9999
1412590;12.10.2011;31.12.9999
1412591;01.03.2016;31.12.9999
1412592;27.01.2020;31.12.9999
1412596;10.05.2016;31.12.9999
1412597;01.02.2002;31.12.9999
1412600;03.09.2018;31.12.9999
1412603;01.09.1995;31.12.9999
1412603;01.11.2019;31.12.9999
1412604;25.05.2016;31.12.9999
1412608;01.09.1995;31.12.9999
1412609;11.02.2014;31.12.9999
1412613;22.12.2015;31.12.9999
1412616;01.01.2019;31.12.9999
1412620;01.09.1995;31.12.9999
1412622;05.02.2016;31.12.9999
1412623;27.10.2016;31.12.9999
1412625;01.03.2019;31.12.9999
1412627;21.02.2014;31.12.9999
1412628;01.09.1995;31.12.9999
1412629;03.08.2020;31.12.9999
1412630;07.04.2020;31.12.9999
1412631;21.09.2020;31.12.9999
1412632;01.01.2019;31.12.9999
1412634;12.08.2019;31.12.9999
1412636;17.02.2017;31.12.9999
1412639;17.10.2011;31.12.9999
1412650;01.09.1995;31.12.9999
1412652;03.07.2020;31.12.9999
1412653;01.10.2019;31.12.9999
1412656;04.12.2014;31.12.9999
1412660;02.08.2010;31.12.9999
1412661;01.01.2019;31.12.9999
1412662;01.10.2012;31.12.9999
1412668;22.09.2009;31.12.9999
1412671;01.10.2012;31.12.9999
1412672;01.01.2012;31.12.9999
1412673;02.11.2009;31.12.9999
1412674;01.01.2007;31.12.9999
1412675;29.05.2013;31.12.9999
1412677;02.04.2018;31.12.9999
1412678;07.05.2020;31.12.9999
1412679;01.10.2012;31.12.9999
1412680;01.10.2012;31.12.9999
1412681;20.04.2012;31.12.9999
1412682;09.01.2016;31.12.9999
1412683;20.06.2011;31.12.9999
1412684;01.01.2007;31.12.9999
1412685;01.10.2012;31.12.9999
1412686;01.01.2007;31.12.9999
1412687;01.10.2012;31.12.9999
1412688;04.12.2017;31.12.9999
1412689;02.11.2009;31.12.9999
1412690;12.11.2018;31.12.9999
1412691;01.10.2012;31.12.9999
1412692;03.09.2018;31.12.9999
1412693;01.10.2012;31.12.9999
1412694;03.09.2018;31.12.9999
1412695;24.12.2018;31.12.9999
1412696;01.10.2012;31.12.9999
1412697;01.06.2018;31.12.9999
1412698;11.03.2013;31.12.9999
1412699;12.01.2015;31.12.9999
1412700;09.02.2009;31.12.9999
1412701;01.10.2012;31.12.9999
1412702;01.01.2016;31.12.9999
1412703;01.10.2012;31.12.9999
1412704;24.06.2016;31.12.9999
1412705;01.10.2012;31.12.9999
1412706;13.05.2013;31.12.9999
1412707;28.08.2017;31.12.9999
1412708;29.06.2011;31.12.9999
1412709;02.02.2018;31.12.9999
1412710;01.01.2007;31.12.9999
1412711;01.10.2012;31.12.9999
1412712;01.10.2012;31.12.9999
1412713;01.11.1999;31.12.9999
1412715;02.05.2017;31.12.9999
1412716;01.10.2012;31.12.9999
1412717;13.06.2012;31.12.9999
1412718;03.06.2011;31.12.9999
1412719;03.10.2013;31.12.9999
1412721;01.01.2019;31.12.9999
1412724;01.12.2017;31.12.9999
1412726;06.06.2018;31.12.9999
1412727;06.02.2015;31.12.9999
1412728;01.01.2016;31.12.9999
1412729;11.12.2012;31.12.9999
1412730;27.02.2014;31.12.9999
1412731;02.11.2009;31.12.9999
1412732;01.01.2019;31.12.9999
1412733;01.10.2012;31.12.9999
1412734;01.01.2007;31.12.9999
1412735;01.01.2007;31.12.9999
1412736;12.03.2020;31.12.9999
1412737;01.01.2007;31.12.9999
1412738;21.03.2011;31.12.9999
1412739;01.12.2017;31.12.9999
1412740;18.11.2013;31.12.9999
1412741;01.10.2012;31.12.9999
1412742;01.01.2007;31.12.9999
1412743;12.12.2017;31.12.9999
1412744;01.01.2016;31.12.9999
1412745;01.01.2007;31.12.9999
1412746;01.01.2007;31.12.9999
1412747;05.09.2017;31.12.9999
1412748;01.01.2016;31.12.9999
1412749;24.12.2014;31.12.9999
1412749;02.04.2018;31.12.9999
1412750;01.01.2016;31.12.9999
1412751;01.01.2007;31.12.9999
1412752;05.05.2011;31.12.9999
1412753;01.10.2012;31.12.9999
1412754;01.01.2018;31.12.9999
1412755;15.12.2009;31.12.9999
1412756;01.01.2007;31.12.9999
1412757;01.01.2007;31.12.9999
1412758;06.02.2015;31.12.9999
1412759;14.07.2008;31.12.9999
1412760;11.08.2014;31.12.9999
1412761;13.03.2012;31.12.9999
1412762;01.07.2008;31.12.9999
1412763;01.01.2016;31.12.9999
1412764;01.11.2011;31.12.9999
1412765;01.12.2017;31.12.9999
1412766;04.12.2015;31.12.9999
1412767;29.10.2012;31.12.9999
1412768;01.10.2012;31.12.9999
1412769;03.05.2018;31.12.9999
1412770;22.09.2011;31.12.9999
1412771;08.10.2019;31.12.9999
1412773;11.06.1990;31.12.9999
1412774;01.12.2017;31.12.9999
1412775;01.01.2007;31.12.9999
1412776;01.10.2012;31.12.9999
1412777;01.10.2012;31.12.9999
1412778;01.01.2007;31.12.9999
1412779;18.03.2019;31.12.9999
1412780;01.12.2017;31.12.9999
1412781;01.12.2017;31.12.9999
1412782;03.09.2008;31.12.9999
1412783;12.01.2016;31.12.9999
1412784;17.09.2014;31.12.9999
1412785;01.12.2017;31.12.9999
1412787;01.12.2017;31.12.9999
1412788;04.06.2015;31.12.9999
1412789;01.09.2008;31.12.9999
1412790;01.01.2007;31.12.9999
1412791;01.01.2007;31.12.9999
1412792;01.01.2007;31.12.9999
1412793;03.04.2017;31.12.9999
1412794;01.10.2012;31.12.9999
1412795;02.05.2012;31.12.9999
1412796;01.12.2017;31.12.9999
1412797;01.01.2016;31.12.9999
1412799;01.12.2017;31.12.9999
1412800;01.12.2017;31.12.9999
1412801;24.09.2018;31.12.9999
1412802;01.09.2008;31.12.9999
1412803;01.01.2016;31.12.9999
1412804;11.12.2017;31.12.9999
1412805;01.12.2017;31.12.9999
1412806;01.10.2012;31.12.9999
1412808;01.10.2007;31.12.9999
1412809;01.12.2017;31.12.9999
1412810;01.10.2012;31.12.9999
1412811;01.12.2009;31.12.9999
1412812;01.06.2007;31.12.9999
1412813;01.02.2017;31.12.9999
1412814;13.02.2014;31.12.9999
1412815;01.12.2017;31.12.9999
1412816;01.12.2017;31.12.9999
1412817;01.01.2016;31.12.9999
1412818;22.03.2017;31.12.9999
1412820;01.10.2012;31.12.9999
1412821;01.12.2017;31.12.9999
1412822;27.11.2015;31.12.9999
1412823;01.01.2007;31.12.9999
1412824;06.08.2008;31.12.9999
1412825;01.10.2020;31.12.9999
1412826;23.11.2009;31.12.9999
1412827;01.10.2012;31.12.9999
1412828;11.08.2014;31.12.9999
1412830;05.01.1999;31.12.9999
1412831;01.01.2019;31.12.9999
1412832;01.07.2019;31.12.9999
1412833;01.12.2017;31.12.9999
1412834;02.03.2011;31.12.9999
1412835;01.12.2017;31.12.9999
1412836;01.12.2017;31.12.9999
1412837;01.10.2012;31.12.9999
1412838;01.01.2007;31.12.9999
1412839;01.10.2012;31.12.9999
1412840;01.01.2006;31.12.9999
1412841;01.01.2019;31.12.9999
1412842;01.01.2007;31.12.9999
1412843;01.10.2012;31.12.9999
1412844;01.10.2012;31.12.9999
1412846;01.01.2007;31.12.9999
1412847;06.12.2016;31.12.9999
1412848;20.10.2011;31.12.9999
1412849;01.09.2008;31.12.9999
1412850;01.10.2012;31.12.9999
1412851;11.06.2013;31.12.9999
1412852;25.02.2009;31.12.9999
1412853;01.01.2007;31.12.9999
1412854;01.10.2012;31.12.9999
1412855;01.02.2008;31.12.9999
1412856;01.01.2015;31.12.9999
1412857;01.10.2012;31.12.9999
1412858;22.07.2016;31.12.9999
1412859;01.12.2017;31.12.9999
1412861;01.01.2018;31.12.9999
1412862;01.10.2012;31.12.9999
1412863;03.04.2018;31.12.9999
1412864;01.03.2016;31.12.9999
1412865;01.12.2017;31.12.9999
1412867;01.12.2017;31.12.9999
1412868;01.06.2020;31.12.9999
1412870;20.11.2013;31.12.9999
1412871;01.01.2015;31.12.9999
1412872;01.01.2019;31.12.9999
1412873;01.01.2018;31.12.9999
1412874;05.12.2014;31.12.9999
1412876;01.01.2007;31.12.9999
1412880;01.10.2012;31.12.9999
1412881;24.09.2008;31.12.9999
1412882;07.08.2018;31.12.9999
1412883;02.12.2019;31.12.9999
1412884;02.11.2015;31.12.9999
1412885;01.01.2007;31.12.9999
1412886;01.10.2012;31.12.9999
1412887;01.02.2019;31.12.9999
1412888;01.10.2012;31.12.9999
1412889;01.01.2019;31.12.9999
1412890;01.02.2016;31.12.9999
1412891;07.04.2020;31.12.9999
1412892;07.07.2011;31.12.9999
1412894;01.01.2007;05.12.2108
1412894;26.12.2019;31.12.9999
1412895;12.12.2017;31.12.9999
1412896;20.07.2016;31.12.9999
1412897;02.11.2015;31.12.9999
1412898;01.01.2018;31.12.9999
1412899;29.10.2012;31.12.9999
1412900;29.10.2012;31.12.9999
1412901;27.01.2011;31.12.9999
1412902;01.06.2017;31.12.9999
1412903;01.10.2012;31.12.9999
1412904;26.08.2019;31.12.9999
1412905;01.11.2018;31.12.9999
1412907;01.10.2012;31.12.9999
1412908;01.01.2007;31.12.9999
1412909;31.12.2013;31.12.9999
1412910;01.01.2007;31.12.9999
1412911;01.01.2007;31.12.9999
1412912;01.12.2017;31.12.9999
1412913;01.01.2007;31.12.9999
1412914;01.10.2012;31.12.9999
1412915;01.01.2019;31.12.9999
1412916;03.02.2014;31.12.9999
1412917;01.09.2008;31.12.9999
1412918;01.01.2016;31.12.9999
1412919;16.09.2010;31.12.9999
1412920;05.03.2013;31.12.9999
1412921;05.09.2018;31.12.9999
1412922;01.01.2007;31.12.9999
1412924;01.10.2012;31.12.9999
1412925;01.01.2018;31.12.9999
1412926;01.12.2015;31.12.9999
1412927;01.10.2012;31.12.9999
1412928;25.05.2016;31.12.9999
1412932;24.12.2018;31.12.9999
1412933;01.10.2012;31.12.9999
1412934;01.01.2007;31.12.9999
1412935;10.12.2015;31.12.9999
1412936;01.12.2017;31.12.9999
1412937;20.10.2011;31.12.9999
1412939;01.10.2012;31.12.9999
1412940;10.02.2020;31.12.9999
1412941;01.01.2019;31.12.9999
1412942;02.02.2009;31.12.9999
1412943;01.12.2016;31.12.9999
1412944;01.10.2012;31.12.9999
1412945;01.10.2012;31.12.9999
1412946;18.02.2020;31.12.9999
1412947;19.12.2016;31.12.9999
1412948;18.12.2017;31.12.9999
1412949;01.01.2007;31.12.9999
1412950;08.04.2016;31.12.9999
1412951;02.02.2009;31.12.9999
1412952;01.12.2007;31.12.9999
1412954;01.08.2019;31.12.9999
1412955;01.04.2017;31.12.9999
1412957;16.07.2019;31.12.9999
1412958;08.09.2014;31.12.9999
1412959;01.01.2015;31.12.9999
1412960;01.07.2013;31.12.9999
1412962;18.02.2013;31.12.9999
1412963;11.04.2017;31.12.9999
1412964;03.06.2019;31.12.9999
1412965;07.08.2013;31.12.9999
1412966;01.03.2019;31.12.9999
1412969;11.04.2017;31.12.9999
1412970;01.11.2012;31.12.9999
1412971;01.05.2015;31.12.9999
1412973;21.01.2016;31.12.9999
1412973;09.01.2020;31.12.9999
1412974;01.01.2017;31.12.9999
1412974;01.01.2020;31.12.9999
1412975;01.07.2013;31.12.9999
1412976;01.07.2016;31.12.9999
1412978;16.02.2017;31.12.9999
1412980;12.05.2015;31.12.9999
1412980;01.01.2020;31.12.9999
1412984;01.01.2015;31.12.9999
1412985;01.08.2017;31.12.9999
1412986;01.01.2015;31.12.9999
1412987;01.01.2015;31.12.9999
1412988;01.07.2013;31.12.9999
1412989;11.04.2017;31.12.9999
1412992;01.08.2012;31.12.9999
1412993;20.05.2013;31.12.9999
1412994;01.10.2017;31.12.9999
1412995;01.07.2013;31.12.9999
1412997;23.11.2015;31.12.9999
1413003;01.01.2015;31.12.9999
1413004;07.06.2016;31.12.9999
1413006;19.04.2012;31.12.9999
1413017;02.06.2015;31.12.9999
1413018;03.10.2017;31.12.9999
1413019;11.05.2018;31.12.9999
1413020;01.11.2012;31.12.9999
1413024;01.10.2012;31.12.9999
1413025;16.10.2014;31.12.9999
1413028;01.08.2019;31.12.9999
1413030;18.05.2017;31.12.9999
1413032;01.01.2015;31.12.9999
1413035;01.10.2017;31.12.9999
1413036;01.01.2015;31.12.9999
1413041;05.05.2015;31.12.9999
1413042;01.11.2012;31.12.9999
1413046;01.01.2015;31.12.9999
1413048;01.12.2017;31.12.9999
1413049;01.08.2019;31.12.9999
1413050;01.01.2015;31.12.9999
1413053;01.07.2016;31.12.9999
1413054;18.07.2016;31.12.9999
1413055;11.07.2017;31.12.9999
1413057;01.06.2017;31.12.9999
1413058;01.10.2012;31.12.9999
1413061;01.07.2019;31.12.9999
1413062;01.03.2019;31.12.9999
1413063;09.07.2018;31.12.9999
1413064;09.09.2015;31.12.9999
1413067;01.05.2016;31.12.9999
1413068;01.09.2019;31.12.9999
1413069;01.01.2018;31.12.9999
1413070;01.04.2017;31.12.9999
1413072;23.12.2019;31.12.9999
1413073;10.11.2014;31.12.9999
1413074;03.04.2017;31.12.9999
1413075;01.08.2019;31.12.9999
1413076;01.01.2015;31.12.9999
1413077;01.01.2017;31.12.9999
1413078;01.01.2015;31.12.9999
1413080;05.09.2013;31.12.9999
1413081;01.05.2002;31.12.9999
1413085;01.01.2015;31.12.9999
1413087;01.01.2015;31.12.9999
1413090;02.09.2013;31.12.9999
1413092;08.08.2012;31.12.9999
1413099;01.11.2012;31.12.9999
1413100;07.09.2017;31.12.9999
1413101;01.01.2014;31.12.9999
1413102;03.02.2020;31.12.9999
1413104;16.05.2018;31.12.9999
1413105;12.04.2017;31.12.9999
1413108;01.01.2015;31.12.9999
1413110;09.01.2020;31.12.9999
1413111;11.04.2017;31.12.9999
1413112;01.07.2013;31.12.9999
1413115;04.05.2015;31.12.9999
1413116;03.04.2012;31.12.9999
1413117;01.04.2019;31.12.9999
1413118;11.04.2017;31.12.9999
1413121;01.08.2019;31.12.9999
1413122;02.10.2020;31.12.9999
1413124;01.01.2015;31.12.9999
1413127;01.05.2005;31.12.9999
1413128;06.02.2014;31.12.9999
1413129;17.07.2017;31.12.9999
1413132;01.04.2017;31.12.9999
1413135;03.12.2007;31.12.9999
1413138;13.05.2013;31.12.9999
1413140;25.07.2018;31.12.9999
1413142;05.05.2017;31.12.9999
1413143;01.01.2015;31.12.9999
1413147;02.05.2017;31.12.9999
1413149;01.01.2015;31.12.9999
1413151;04.04.2016;31.12.9999
1413152;06.07.2018;31.12.9999
1413153;01.10.2017;31.12.9999
1413154;11.01.2016;31.12.9999
1413156;04.03.2014;31.12.9999
1413157;01.01.2015;31.12.9999
1413158;01.08.2012;31.12.9999
1413159;20.03.2014;31.12.9999
1413160;01.01.2015;31.12.9999
1413161;19.04.2016;31.12.9999
1413162;01.10.2017;31.12.9999
1413167;01.08.2019;31.12.9999
1413170;03.12.2015;31.12.9999
1413173;01.01.2015;31.12.9999
1413179;01.07.2016;31.12.9999
1413180;01.07.2012;31.12.9999
1413181;28.01.2014;31.12.9999
1413182;31.12.2014;31.12.9999
1413183;03.09.2001;31.12.9999
1413184;24.02.1994;31.12.9999
1413185;13.03.1991;31.12.9999
1413186;19.05.2005;31.12.9999
1413190;11.05.1990;31.12.9999
1413192;03.06.2019;31.12.9999
1413193;19.03.2004;31.12.9999
1413194;03.06.2019;31.12.9999
1413195;13.12.1995;31.12.9999
1413196;01.07.2012;31.12.9999
1413197;08.10.2014;31.12.9999
1413198;06.11.2018;31.12.9999
1413200;06.08.1990;31.12.9999
1413201;14.04.1998;31.12.9999
1413202;10.01.1994;01.01.2099
1413203;01.07.2012;31.12.9999
1413204;01.01.2019;31.12.9999
1413206;22.03.1989;31.12.9999
1413207;25.12.2003;31.12.9999
1413208;12.10.2011;31.12.9999
1413210;08.04.2010;31.12.9999
1413211;09.09.1991;31.12.9999
1413212;31.08.2017;31.12.9999
1413217;31.07.2018;31.12.9999
1413222;02.03.2020;31.12.9999
1413223;01.12.2017;31.12.9999
1413224;01.04.2019;31.12.9999
1413225;01.01.2019;31.12.9999
1413227;19.10.2018;31.12.9999
1413228;17.10.2018;31.12.9999
1413229;22.04.2013;31.12.9999
1413230;22.12.2016;31.12.9999
1413231;01.09.2019;31.12.9999
1413232;03.09.2012;31.12.9999
1413233;19.12.2013;31.12.9999
1413234;01.01.2019;31.12.9999
1413235;12.01.2015;31.12.9999
1413236;16.10.2014;31.12.9999
1413237;01.07.2012;31.12.9999
1413238;12.12.2002;31.12.9999
1413239;09.02.1994;31.12.9999
1413240;22.03.2010;31.12.9999
1413242;01.07.2012;31.12.9999
1413243;15.01.2020;31.12.9999
1413245;24.05.2011;31.12.9999
1413246;20.10.1999;31.12.9999
1413247;11.10.1994;31.12.9999
1413248;27.01.1989;01.01.2099
1413250;20.01.2015;31.12.9999
1413252;26.11.2012;31.12.9999
1413253;01.07.2012;31.12.9999
1413254;25.04.2001;31.12.9999
1413256;01.02.1988;31.12.9999
1413257;01.07.2012;31.12.9999
1413259;01.07.2012;31.12.9999
1413260;03.12.2001;31.12.9999
1413261;06.05.2020;31.12.9999
1413262;11.10.2011;31.12.9999
1413263;01.08.2008;31.12.9999
1413266;30.09.1992;31.12.9999
1413269;01.06.1998;31.12.9999
1413270;01.03.2018;31.12.9999
1413271;01.07.2012;31.12.9999
1413272;01.07.2012;31.12.9999
1413273;04.05.2010;31.12.9999
1413274;11.12.2012;31.12.9999
1413276;11.07.2011;31.12.9999
1413278;01.07.2012;31.12.9999
1413279;05.02.2001;31.12.9999
1413280;01.07.2012;31.12.9999
1413281;01.07.2012;31.12.9999
1413282;01.07.2012;31.12.9999
1413283;13.05.2020;31.12.9999
1413284;01.02.2019;31.12.9999
1413285;28.05.2015;31.12.9999
1413286;08.02.2016;31.12.9999
1413288;24.06.2015;31.12.9999
1413289;01.01.2018;31.12.9999
1413290;01.01.2012;31.12.9999
1413291;24.09.2007;31.12.9999
1413292;15.01.2014;31.12.9999
1413293;01.07.2012;31.12.9999
1413294;21.01.2019;31.12.9999
1413295;20.11.2015;31.12.9999
1413297;01.05.2020;31.12.9999
1413298;01.07.2012;31.12.9999
1413299;01.01.2019;31.12.9999
1413300;01.07.2012;31.12.9999
1413301;09.12.2014;31.12.9999
1413302;16.09.2020;31.12.9999
1413303;16.09.2019;31.12.9999
1413304;10.10.1989;31.12.9999
1413305;24.03.2008;31.12.9999
1413306;08.05.2019;31.12.9999
1413308;01.01.2019;31.12.9999
1413309;25.10.2018;31.12.9999
1413310;05.06.1991;31.12.9999
1413311;04.06.1993;31.12.9999
1413312;30.07.2019;31.12.9999
1413313;16.04.2015;31.12.9999
1413314;09.07.2018;31.12.9999
1413315;03.10.2018;31.12.9999
1413316;01.10.2020;31.12.9999
1413317;09.10.2018;31.12.9999
1413318;01.01.2019;31.12.9999
1413319;04.05.2016;31.12.9999
1413320;28.05.1992;31.12.9999
1413321;17.11.2014;31.12.9999
1413323;11.03.2014;31.12.9999
1413324;19.10.2015;31.12.9999
1413325;17.07.2006;31.12.9999
1413327;01.09.2019;31.12.9999
1413328;05.02.2013;31.12.9999
1413329;15.01.2020;31.12.9999
1413330;01.04.2019;31.12.9999
1413331;07.09.1994;31.12.9999
1413332;22.04.1996;31.12.9999
1413333;01.04.2017;31.12.9999
1413334;09.11.2017;31.12.9999
1413335;07.10.2005;31.12.9999
1413336;17.01.1984;31.12.9999
1413337;16.12.2011;31.12.9999
1413338;17.02.2014;31.12.9999
1413339;17.09.1991;31.12.9999
1413340;19.06.2017;31.12.9999
1413341;19.09.2014;31.12.9999
1413342;12.03.2002;31.12.9999
1413343;02.10.2017;31.12.9999
1413344;01.03.1995;31.12.9999
1413346;19.10.2017;31.12.9999
1413347;18.03.2013;31.12.9999
1413348;06.05.2013;31.12.9999
1413349;01.07.2012;31.12.9999
1413350;01.07.2012;31.12.9999
1413351;08.05.2019;31.12.9999
1413352;01.07.2012;31.12.9999
1413353;04.05.2016;31.12.9999
1413354;15.08.2012;31.12.9999
1413355;23.06.1999;31.12.9999
1413356;26.05.2009;31.12.9999
1413357;01.08.2020;31.12.9999
1413358;19.09.2014;31.12.9999
1413359;01.01.2016;31.12.9999
1413360;01.07.2012;31.12.9999
1413361;18.12.2003;31.12.9999
1413362;24.01.2001;31.12.9999
1413363;22.09.1986;31.12.9999
1413364;01.08.1997;31.12.9999
1413365;11.08.1992;31.12.9999
1413366;01.07.2016;31.12.9999
1413367;20.02.2014;31.12.9999
1413368;22.04.2002;31.12.9999
1413369;06.07.2015;31.12.9999
1413370;18.11.2002;31.12.9999
1413371;12.10.2015;31.12.9999
1413373;25.02.2009;31.12.9999
1413374;01.01.2005;31.12.9999
1413375;02.11.1999;31.12.9999
1413376;01.02.2016;31.12.9999
1413377;01.06.2010;31.12.9999
1413378;17.06.2016;31.12.9999
1413379;01.01.2019;31.12.9999
1413380;13.08.2020;31.12.9999
1413381;24.10.2011;31.12.9999
1413383;21.08.2017;31.12.9999
1413384;27.07.2015;31.12.9999
1413385;24.08.2007;31.12.9999
1413386;01.01.2019;31.12.9999
1413387;29.07.1988;31.12.9999
1413388;22.05.2009;31.12.9999
1413389;14.10.1999;31.12.9999
1413390;27.04.2002;31.12.9999
1413391;17.08.2009;31.12.9999
1413392;12.11.2013;31.12.9999
1413393;27.08.1987;31.12.9999
1413394;18.06.2010;31.12.9999
1413396;01.01.2019;31.12.9999
1413397;01.07.2012;31.12.9999
1413398;24.03.2011;31.12.9999
1413399;02.03.2015;31.12.9999
1413400;01.07.2012;31.12.9999
1413401;04.12.2018;31.12.9999
1413402;01.07.2012;31.12.9999
1413403;01.01.2019;31.12.9999
1413404;01.07.2012;31.12.9999
1413405;01.07.2012;31.12.9999
1413406;27.12.2000;31.12.9999
1413407;19.02.1996;31.12.9999
1413408;06.03.1998;31.12.9999
1413410;01.07.2012;31.12.9999
1413412;19.10.2010;31.12.9999
1413414;15.01.2020;31.12.9999
1413415;30.01.1989;31.12.9999
1413416;11.10.2007;31.12.9999
1413417;23.05.2013;31.12.9999
1413419;01.07.2012;31.12.9999
1413420;01.06.1992;31.12.9999
1413421;23.07.2007;31.12.9999
1413422;01.10.2014;31.12.9999
1413424;01.07.2012;31.12.9999
1413425;09.10.2014;31.12.9999
1413426;08.12.2015;31.12.9999
1413427;27.09.2001;31.12.9999
1413428;01.03.2014;31.12.9999
1413429;01.06.1998;31.12.9999
1413430;01.09.1999;31.12.9999
1413431;01.07.2012;31.12.9999
