rp;tn;begin;end
70;614519;01.07.2014;31.12.9999
70;614519;01.11.2015;31.12.9999
70;614519;01.01.2019;31.12.9999
70;614520;01.02.2012;31.12.9999
70;614520;01.01.2019;31.12.9999
70;614520;25.05.2020;31.12.9999
70;614521;01.02.2014;31.12.9999
70;614521;03.03.2015;31.12.9999
70;614521;20.11.2017;31.12.9999
70;614521;01.02.2019;31.12.9999
70;614522;01.02.2012;31.12.9999
70;614523;19.01.2012;31.12.9999
70;614523;24.10.2013;31.12.9999
70;614525;01.01.2019;31.12.9999
70;614527;01.01.2016;31.12.9999
70;614528;28.08.2013;31.12.9999
70;614529;01.01.2018;31.12.9999
70;614531;29.03.2010;31.12.9999
70;614531;21.02.2014;31.12.9999
70;614531;01.10.2015;31.12.9999
70;614531;01.01.2018;31.12.9999
70;614532;10.06.2013;31.12.9999
70;614532;25.12.2015;31.12.9999
70;614533;28.11.2013;31.12.9999
70;614533;17.01.2014;31.12.9999
70;614533;01.01.2016;31.12.9999
70;614533;23.01.2019;31.12.9999
70;614533;01.07.2019;31.12.9999
70;614534;27.03.2006;31.12.9999
70;614534;13.02.2008;31.12.9999
70;614534;01.01.2016;31.12.9999
70;614535;14.10.2013;31.12.9999
70;614536;16.05.2013;31.12.9999
70;614537;30.05.2011;31.12.9999
70;614538;25.04.2000;31.12.9999
70;614538;11.02.2019;31.12.9999
70;614539;25.12.2013;31.12.9999
70;614540;06.08.2018;31.12.9999
70;614541;01.01.2015;31.12.9999
70;614542;06.03.2017;31.12.9999
70;614543;02.10.2010;31.12.9999
70;614544;25.04.2016;31.12.9999
70;614547;02.01.2010;31.12.9999
70;614549;27.10.2014;31.12.9999
70;614549;24.12.2015;31.12.9999
70;614549;18.02.2019;31.12.9999
70;614552;15.04.2013;31.12.9999
70;614552;01.09.2015;31.12.9999
70;614552;27.12.2018;31.12.9999
70;614553;01.01.2013;31.12.9999
70;614555;01.06.2012;31.12.9999
70;614555;20.07.2015;31.12.9999
70;614556;21.11.2018;31.12.9999
70;614557;09.12.2013;31.12.9999
70;614558;31.12.2019;31.12.9999
70;614560;01.01.2018;31.12.9999
70;614561;01.01.2010;31.12.9999
70;614563;03.04.2006;31.12.9999
70;614563;17.04.2014;31.12.9999
70;614563;01.09.2015;31.12.9999
70;614564;21.02.2011;31.12.9999
70;614566;02.01.2010;31.12.9999
70;614567;10.02.2014;31.12.9999
70;614567;12.07.2018;31.12.9999
70;614569;11.10.2012;31.12.9999
70;614569;06.11.2012;31.12.9999
70;614569;02.12.2013;31.12.9999
70;614569;01.10.2015;31.12.9999
70;614569;06.06.2017;31.12.9999
70;614569;01.01.2018;31.12.9999
70;614571;03.04.2017;31.12.9999
70;614571;23.05.2017;31.12.9999
70;614572;17.07.2017;31.12.9999
70;614572;01.08.2017;31.12.9999
70;614573;01.01.2018;31.12.9999
70;614573;01.06.2018;31.12.9999
70;614574;03.04.2013;31.12.9999
70;614574;02.12.2013;31.12.9999
70;614575;21.09.2019;31.12.9999
70;614576;11.03.2016;31.12.9999
70;614576;03.04.2018;31.12.9999
70;614577;25.05.2017;31.12.9999
70;614577;01.01.2018;31.12.9999
70;614578;29.05.2017;31.12.9999
70;614578;01.01.2018;31.12.9999
70;614579;11.04.2011;31.12.9999
70;614579;08.10.2015;31.12.9999
70;614580;10.07.2017;31.12.9999
70;614580;05.02.2019;31.12.9999
70;614581;25.02.1998;31.12.9999
70;614581;01.10.2015;31.12.9999
70;614582;05.03.2008;31.12.9999
70;614582;01.01.2016;31.12.9999
70;614585;20.05.2011;31.12.9999
70;614585;18.02.2014;31.12.9999
70;614585;03.03.2015;31.12.9999
70;614585;21.12.2015;31.12.9999
70;614586;23.05.2012;31.12.9999
70;614586;01.01.2016;31.12.9999
70;614589;01.01.2016;31.12.9999
70;614589;16.09.2017;31.12.9999
70;614589;15.09.2018;31.12.9999
70;614590;01.01.2013;31.12.9999
70;614591;21.07.2015;31.12.9999
70;614592;12.04.2010;31.12.9999
70;614594;17.01.2011;31.12.9999
70;614594;01.07.2019;31.12.9999
70;614595;15.05.2008;31.12.9999
70;614595;14.02.2014;31.12.9999
70;614596;10.07.2010;31.12.9999
70;614596;06.12.2020;31.12.9999
70;614599;01.01.2016;31.12.9999
70;614602;19.01.2013;31.12.9999
70;614602;05.06.2017;31.12.9999
70;614603;22.07.2014;31.12.9999
70;614603;05.06.2017;31.12.9999
70;614604;15.07.2010;31.12.9999
70;614604;10.01.2019;31.12.9999
70;614605;03.05.2006;31.12.9999
70;614605;02.06.2011;31.12.9999
70;614605;01.04.2019;31.12.9999
70;614605;05.12.2019;31.12.9999
70;614606;07.10.2006;31.12.9999
70;614606;10.12.2012;31.12.9999
70;614606;01.06.2014;31.12.9999
70;614606;16.02.2017;31.12.9999
70;614606;01.05.2019;31.12.9999
70;614607;16.06.2016;31.12.9999
70;614607;19.10.2020;31.12.9999
70;614609;01.01.2016;31.12.9999
70;614610;01.01.2010;31.12.9999
70;614611;12.06.2008;31.12.9999
70;614611;05.07.2012;31.12.9999
70;614612;01.01.2010;31.12.9999
70;614613;05.07.2012;31.12.9999
70;614614;17.02.2016;31.12.9999
70;614617;17.10.2006;31.12.9999
70;614618;07.09.2009;31.12.9999
70;614618;16.03.2013;31.12.9999
70;614620;22.12.2012;31.12.9999
70;614621;16.01.2009;31.12.9999
70;614622;11.11.2009;31.12.9999
70;614622;21.07.2014;31.12.9999
70;614624;17.12.2018;31.12.9999
70;614626;28.07.2008;31.12.9999
70;614627;01.01.2016;31.12.9999
70;614628;03.03.2011;31.12.9999
70;614629;01.01.2016;31.12.9999
70;614629;01.06.2018;31.12.9999
70;614630;07.06.2018;31.12.9999
70;614631;11.01.2005;31.12.9999
70;614631;06.12.2013;31.12.9999
70;614632;01.01.2019;31.12.9999
70;614633;04.04.2018;31.12.9999
70;614633;08.05.2018;31.12.9999
70;614634;01.01.2016;31.12.9999
70;614635;30.12.2016;31.12.9999
70;614636;18.01.2013;31.12.9999
70;614636;13.01.2014;31.12.9999
70;614636;01.02.2019;31.12.9999
70;614637;01.07.2004;31.12.9999
70;614637;27.12.2013;31.12.9999
70;614637;04.04.2014;31.12.9999
70;614637;01.10.2016;31.12.9999
70;614638;01.08.2018;31.12.9999
70;614639;06.12.2005;31.12.9999
70;614640;10.02.2014;31.12.9999
70;614640;08.03.2014;31.12.9999
70;614640;12.05.2015;31.12.9999
70;614641;18.04.2018;31.12.9999
70;614642;02.01.2012;31.12.9999
70;614643;01.01.2013;31.12.9999
70;614643;24.10.2013;31.12.9999
70;614643;18.12.2014;31.12.9999
70;614643;12.02.2015;31.12.9999
70;614644;20.07.2011;31.12.9999
70;614644;15.12.2018;31.12.9999
70;614645;01.01.2016;31.12.9999
70;614645;01.03.2019;31.12.9999
70;614646;20.05.2016;31.12.9999
70;614646;25.09.2017;31.12.9999
70;614647;02.01.2010;31.12.9999
70;614651;20.04.2005;31.12.9999
70;614651;01.05.2019;31.12.9999
70;614652;01.01.2014;31.12.9999
70;614653;29.12.2017;31.12.9999
70;614653;13.06.2019;31.12.9999
70;614654;01.01.2019;31.12.9999
70;614655;17.02.2014;31.12.9999
70;614656;25.03.2004;31.12.9999
70;614658;07.09.2007;31.12.9999
70;614659;01.01.2018;31.12.9999
70;614660;01.09.2010;31.12.9999
70;614660;01.05.2014;31.12.9999
70;614661;09.01.2019;31.12.9999
70;614662;03.06.2013;31.12.9999
70;614662;01.01.2014;31.12.9999
70;614662;19.05.2014;31.12.9999
70;614664;01.05.2011;31.12.9999
70;614665;01.01.2019;31.12.9999
70;614666;22.11.2012;31.12.9999
70;614666;23.12.2014;31.12.9999
70;614667;01.01.2016;31.12.9999
70;614668;09.03.2016;31.12.9999
70;614668;01.08.2017;31.12.9999
70;614668;01.01.2018;31.12.9999
70;614668;18.05.2018;31.12.9999
70;614668;17.09.2018;31.12.9999
70;614670;29.12.2008;31.12.9999
70;614670;01.01.2019;31.12.9999
70;614670;02.11.2020;31.12.9999
70;614672;01.01.2019;31.12.9999
70;614673;01.01.2016;31.12.9999
70;614674;01.09.2019;31.12.9999
70;614676;01.02.2005;31.12.9999
70;614676;19.12.2013;31.12.9999
70;614676;01.01.2018;31.12.9999
70;614677;20.02.2013;31.12.9999
70;614677;06.04.2013;31.12.9999
70;614677;01.09.2013;31.12.9999
70;614677;14.01.2016;31.12.9999
70;614677;11.08.2017;31.12.9999
70;614678;02.11.2020;31.12.9999
70;614679;12.04.2018;31.12.9999
70;614680;08.08.2011;31.12.9999
70;614681;22.10.2016;31.12.9999
70;614681;01.01.2018;31.12.9999
70;614682;11.08.2008;31.12.9999
70;614684;03.09.2009;31.12.9999
70;614684;01.07.2015;31.12.9999
70;614685;09.01.2019;31.12.9999
70;614686;08.07.2004;31.12.9999
70;614686;12.03.2015;31.12.9999
70;614686;06.10.2017;31.12.9999
70;614687;03.09.2012;31.12.9999
70;614687;01.01.2017;31.12.9999
70;614687;01.01.2020;31.12.9999
70;614688;01.06.2011;31.12.9999
70;614689;01.01.2016;31.12.9999
70;614691;13.12.2012;31.12.9999
70;614691;01.01.2013;31.12.9999
70;614691;20.05.2016;31.12.9999
70;614691;29.09.2016;31.12.9999
70;614691;16.01.2017;31.12.9999
70;614692;24.07.2013;31.12.9999
70;614693;25.05.2011;31.12.9999
70;614694;01.01.2016;31.12.9999
70;614694;01.12.2017;31.12.9999
70;614695;16.02.2013;31.12.9999
70;614695;01.01.2018;31.12.9999
70;614696;06.06.2013;31.12.9999
70;614697;20.01.2014;31.12.9999
70;614697;16.05.2014;31.12.9999
70;614697;01.10.2016;31.12.9999
70;614698;01.09.2017;31.12.9999
70;614699;01.07.2011;31.12.9999
70;614699;01.01.2014;31.12.9999
70;614699;03.03.2015;31.12.9999
70;614699;17.03.2020;31.12.9999
70;614701;01.01.2016;31.12.9999
70;614702;01.06.1998;31.12.9999
70;614703;10.08.2013;31.12.9999
70;614704;03.12.2008;31.12.9999
70;614705;01.01.2016;31.12.9999
70;614705;01.01.2019;31.12.9999
70;614706;24.06.2009;31.12.9999
70;614706;01.01.2013;31.12.9999
70;614706;02.12.2019;31.12.9999
70;614707;22.04.2013;31.12.9999
70;614708;03.09.2007;31.12.9999
70;614708;03.03.2015;31.12.9999
70;614708;01.01.2018;31.12.9999
70;614709;03.02.2011;31.12.9999
70;614709;09.03.2016;31.12.9999
70;614710;25.10.2018;31.12.9999
70;614712;10.10.2005;31.12.9999
70;614712;02.01.2014;31.12.9999
70;614713;16.11.2012;31.12.9999
70;614714;01.01.2016;31.12.9999
70;614715;01.01.2010;31.12.9999
70;614716;27.08.2012;31.12.9999
70;614716;01.01.2014;31.12.9999
70;614716;20.06.2017;31.12.9999
70;614716;01.07.2018;31.12.9999
70;614717;01.01.2013;31.12.9999
70;614718;22.11.2013;31.12.9999
70;614718;01.01.2016;31.12.9999
70;614719;16.06.2016;31.12.9999
70;614720;16.09.2015;31.12.9999
70;614720;25.05.2020;31.12.9999
70;614723;01.12.2011;31.12.9999
70;614723;19.04.2012;31.12.9999
70;614723;16.04.2013;31.12.9999
70;614723;01.05.2014;31.12.9999
70;614724;01.01.2016;31.12.9999
70;614724;01.07.2020;31.12.9999
70;614725;21.09.2020;31.12.9999
70;614726;06.07.2020;31.12.9999
70;614727;28.02.2006;31.12.9999
70;614727;09.05.2017;31.12.9999
70;614728;01.11.2007;31.12.9999
70;614728;01.01.2016;31.12.9999
70;614729;01.01.2010;31.12.9999
70;614731;21.06.2007;31.12.9999
70;614731;01.12.2012;31.12.9999
70;614731;01.01.2013;31.12.9999
70;614731;02.01.2014;31.12.9999
70;614732;20.05.2010;31.12.9999
70;614732;01.10.2015;31.12.9999
70;614733;04.11.2010;31.12.9999
70;614734;02.03.2016;31.12.9999
70;614734;03.11.2016;31.12.9999
70;614734;29.12.2016;31.12.9999
70;614735;19.03.2010;31.12.9999
70;614735;11.07.2019;31.12.9999
70;614736;01.01.2016;31.12.9999
70;614737;18.08.2008;31.12.9999
70;614739;09.01.2019;31.12.9999
70;614740;07.04.2017;31.12.9999
70;614741;29.01.2015;31.12.9999
70;614742;01.01.2016;31.12.9999
70;614743;10.07.2011;31.12.9999
70;614743;01.10.2015;31.12.9999
70;614744;21.09.2012;31.12.9999
70;614744;08.09.2016;31.12.9999
70;614745;16.12.2009;31.12.9999
70;614745;01.10.2015;31.12.9999
70;614746;14.12.2012;31.12.9999
70;614746;09.03.2016;31.12.9999
70;614748;01.01.2019;31.12.9999
70;614749;16.02.2015;31.12.9999
70;614749;01.01.2019;31.12.9999
70;614750;01.01.2013;31.12.9999
70;614750;01.09.2015;31.12.9999
70;614750;10.03.2017;31.12.9999
70;614751;02.10.2014;31.12.9999
70;614753;12.08.2013;31.12.9999
70;614753;01.09.2015;31.12.9999
70;614754;19.03.2010;31.12.9999
70;614754;17.12.2012;31.12.9999
70;614754;16.11.2020;31.12.9999
70;614755;16.06.2016;31.12.9999
70;614755;04.02.2019;31.12.9999
70;614755;27.06.2020;31.12.9999
70;614756;01.02.2001;31.12.9999
70;614758;23.09.2010;31.12.9999
70;614758;08.08.2019;31.12.9999
70;614760;21.07.2015;31.12.9999
70;614760;16.02.2017;31.12.9999
70;614760;01.01.2018;31.12.9999
70;614761;09.11.2020;31.12.9999
70;614763;05.04.2012;31.12.9999
70;614766;23.10.2013;31.12.9999
70;614766;01.09.2015;31.12.9999
70;614766;26.04.2019;31.12.9999
70;614767;01.01.2017;31.12.9999
70;614767;06.03.2017;31.12.9999
70;614767;19.06.2017;31.12.9999
70;614768;01.01.2013;31.12.9999
70;614769;09.10.2017;31.12.9999
70;614770;16.11.2009;31.12.9999
70;614771;01.01.2017;31.12.9999
70;614771;06.03.2017;31.12.9999
70;614772;27.09.2010;31.12.9999
70;614772;14.04.2014;31.12.9999
70;614772;03.03.2015;31.12.9999
70;614772;01.09.2015;31.12.9999
70;614773;19.09.2009;31.12.9999
70;614773;22.03.2012;31.12.9999
70;614774;02.12.2019;31.12.9999
70;614775;11.02.1998;31.12.9999
70;614775;01.10.2015;31.12.9999
70;614776;11.01.2016;31.12.9999
70;614780;01.10.2006;31.12.9999
70;614781;19.05.2008;31.12.9999
70;614781;08.02.2016;31.12.9999
70;614782;03.04.2017;31.12.9999
70;614783;01.04.2015;31.12.9999
70;614783;01.07.2020;31.12.9999
70;614784;01.09.2014;31.12.9999
70;614785;06.05.2016;31.12.9999
70;614786;01.04.2007;31.12.9999
70;614788;06.03.2014;31.12.9999
70;614788;03.03.2015;31.12.9999
70;614788;06.10.2016;31.12.9999
70;614790;01.07.2014;31.12.9999
70;614790;03.03.2015;31.12.9999
70;614791;13.03.2013;31.12.9999
70;614791;06.07.2015;31.12.9999
70;614792;14.12.2009;31.12.9999
70;614792;03.03.2015;31.12.9999
70;614793;27.11.2008;31.12.9999
70;614793;06.08.2018;31.12.9999
70;614794;01.02.2017;31.12.9999
70;614795;23.01.2012;31.12.9999
70;614795;26.12.2013;31.12.9999
70;614795;01.05.2014;31.12.9999
70;614796;13.03.2014;31.12.9999
70;614796;09.04.2015;31.12.9999
70;614801;01.06.2004;31.12.9999
70;614803;01.01.2016;31.12.9999
70;614804;01.01.2017;31.12.9999
70;614804;01.01.2018;31.12.9999
70;614804;16.07.2019;31.12.9999
70;614807;10.02.2014;31.12.9999
70;614808;02.06.2016;31.12.9999
70;614808;01.02.2019;31.12.9999
70;614809;01.01.2017;31.12.9999
70;614809;01.01.2018;31.12.9999
70;614809;02.02.2019;31.12.9999
70;614809;26.03.2019;31.12.9999
70;614809;01.08.2019;31.12.9999
70;614812;01.01.2017;31.12.9999
70;614812;01.01.2018;31.12.9999
70;614813;17.06.2014;31.12.9999
70;614813;15.12.2016;31.12.9999
70;614814;01.01.2017;31.12.9999
70;614814;06.03.2017;31.12.9999
70;614814;16.10.2018;31.12.9999
70;614816;12.01.2010;31.12.9999
70;614816;01.01.2014;31.12.9999
70;614817;07.12.2020;31.12.9999
70;614818;17.12.2013;31.12.9999
70;614818;25.09.2017;31.12.9999
70;614818;01.01.2020;31.12.9999
70;614821;01.04.2015;31.12.9999
70;614821;01.07.2020;31.12.9999
70;614822;01.04.2015;31.12.9999
70;614823;19.06.2017;31.12.9999
70;614823;08.10.2018;31.12.9999
70;614824;11.02.2013;31.12.9999
70;614825;01.04.2015;31.12.9999
70;614826;01.04.2015;31.12.9999
70;614827;23.01.2013;31.12.9999
70;614829;01.01.2019;31.12.9999
70;614830;21.11.2016;31.12.9999
70;614831;01.09.2015;31.12.9999
70;614832;21.01.2013;31.12.9999
70;614832;01.04.2015;31.12.9999
70;614832;01.07.2020;31.12.9999
70;614834;16.11.2015;31.12.9999
70;614835;24.01.2011;31.12.9999
70;614835;01.10.2015;31.12.9999
70;614836;09.08.2017;31.12.9999
70;614836;01.12.2017;31.12.9999
70;614836;18.12.2019;31.12.9999
70;614837;23.07.2013;31.12.9999
70;614837;01.10.2015;31.12.9999
70;614838;16.05.2005;31.12.9999
70;614838;01.10.2015;31.12.9999
70;614838;10.10.2015;31.12.9999
70;614839;15.04.2009;31.12.9999
70;614839;01.10.2015;31.12.9999
70;614841;25.02.2011;31.12.9999
70;614841;25.01.2014;31.12.9999
70;614841;03.03.2015;31.12.9999
70;614841;01.10.2015;31.12.9999
70;614842;10.03.1998;31.12.9999
70;614842;01.10.2015;31.12.9999
70;614843;01.03.2010;31.12.9999
70;614843;01.09.2013;31.12.9999
70;614843;25.05.2015;31.12.9999
70;614843;01.01.2016;31.12.9999
70;614844;20.03.2007;31.12.9999
70;614844;01.10.2015;31.12.9999
70;614845;01.01.2010;31.12.9999
70;614846;01.01.2017;31.12.9999
70;614846;06.03.2017;31.12.9999
70;614846;10.12.2018;31.12.9999
70;614847;01.09.2007;31.12.9999
70;614848;01.12.2018;31.12.9999
70;614849;11.12.2018;31.12.9999
70;614851;06.06.2008;31.12.9999
70;614851;01.01.2016;31.12.9999
70;614852;26.03.2005;31.12.9999
70;614854;16.03.2012;31.12.9999
70;614854;01.04.2014;31.12.9999
70;614855;12.07.2012;31.12.9999
70;614856;22.06.2016;31.12.9999
70;614858;01.07.2012;31.12.9999
70;614858;01.06.2015;31.12.9999
70;614858;01.05.2019;31.12.9999
70;614860;26.02.1997;31.12.9999
70;614860;09.11.2017;31.12.9999
70;614860;01.01.2020;31.12.9999
70;614861;01.01.2018;31.12.9999
70;614862;28.12.2005;31.12.9999
70;614862;01.01.2016;31.12.9999
70;614863;01.01.2011;31.12.9999
70;614863;01.07.2019;31.12.9999
70;614864;19.07.2012;31.12.9999
70;614864;01.12.2020;31.12.9999
70;614865;01.01.2010;31.12.9999
70;614866;11.03.2014;31.12.9999
70;614867;24.07.2013;31.12.9999
70;614867;27.03.2017;31.12.9999
70;614868;09.01.2008;31.12.9999
70;614868;01.01.2013;31.12.9999
70;614868;17.02.2020;31.12.9999
70;614869;08.10.2012;31.12.9999
70;614869;03.02.2014;31.12.9999
70;614869;07.05.2016;31.12.9999
70;614869;01.06.2016;31.12.9999
70;614869;01.10.2019;31.12.9999
70;614870;29.08.2007;31.12.9999
70;614870;26.12.2007;31.12.9999
70;614872;14.08.2015;31.12.9999
70;614873;08.06.2012;31.12.9999
70;614874;04.11.2019;31.12.9999
70;614876;22.12.2014;31.12.9999
70;614876;30.05.2016;31.12.9999
70;614877;07.06.2014;31.12.9999
70;614877;03.02.2016;31.12.9999
70;614879;20.02.2006;31.12.9999
70;614879;03.03.2015;31.12.9999
70;614880;28.05.2007;31.12.9999
70;614880;01.09.2008;31.12.9999
70;614880;17.10.2016;31.12.9999
70;614880;09.04.2019;31.12.9999
70;614882;03.03.2014;31.12.9999
70;614882;01.01.2019;31.12.9999
70;614883;01.05.2013;31.12.9999
70;614885;01.10.2019;31.12.9999
70;614886;12.03.2014;31.12.9999
70;614887;17.11.2014;31.12.9999
70;614888;01.10.2014;31.12.9999
70;614888;16.08.2017;31.12.9999
70;614890;11.05.2015;31.12.9999
70;614890;17.07.2015;31.12.9999
70;614890;01.01.2019;31.12.9999
70;614891;23.07.2015;31.12.9999
70;614892;01.01.2018;31.12.9999
70;614894;01.01.2017;31.12.9999
70;614894;06.03.2017;31.12.9999
70;614895;01.01.2017;31.12.9999
70;614895;26.05.2020;31.12.9999
70;614896;16.10.2018;31.12.9999
70;614897;01.01.2009;31.12.9999
70;614898;24.02.2014;31.12.9999
70;614899;01.12.2020;31.12.9999
70;614900;17.10.2011;31.12.9999
70;614901;06.04.2017;31.12.9999
70;614904;22.10.2012;31.12.9999
70;614905;02.06.2003;31.12.9999
70;614905;01.02.2015;31.12.9999
70;614906;12.01.2010;31.12.9999
70;614906;12.02.2018;31.12.9999
70;614907;09.03.2007;31.12.9999
70;614910;09.05.2013;31.12.9999
70;614910;16.12.2013;31.12.9999
70;614911;01.01.2009;31.12.9999
70;614911;21.11.2017;31.12.9999
70;614912;01.01.2016;31.12.9999
70;614913;28.05.2007;31.12.9999
70;614914;13.02.2018;31.12.9999
70;614915;13.09.2013;31.12.9999
70;614916;05.07.2004;31.12.9999
70;614916;01.09.2015;31.12.9999
70;614917;01.10.2019;31.12.9999
70;614918;01.04.2020;31.12.9999
70;614919;14.07.2004;31.12.9999
70;614920;02.07.2012;31.12.9999
70;614921;22.06.2011;31.12.9999
70;614922;25.04.2013;31.12.9999
70;614922;23.12.2019;31.12.9999
70;614923;26.11.2014;31.12.9999
70;614925;05.01.2009;31.12.9999
70;614925;20.04.2017;31.12.9999
70;614926;01.01.2013;31.12.9999
70;614926;01.04.2020;31.12.9999
70;614927;13.08.2004;31.12.9999
70;614928;02.10.2014;31.12.9999
70;614928;01.01.2017;31.12.9999
70;614928;24.07.2020;31.12.9999
70;614930;16.09.2009;31.12.9999
70;614930;01.10.2019;31.12.9999
70;614931;21.12.2013;31.12.9999
70;614932;01.01.2013;31.12.9999
70;614933;01.10.2019;31.12.9999
70;614934;06.11.2012;31.12.9999
70;614934;01.09.2015;31.12.9999
70;614934;01.11.2020;31.12.9999
70;614935;14.04.2011;31.12.9999
70;614936;01.01.2016;31.12.9999
70;614937;02.04.2018;31.12.9999
70;614938;01.01.2010;31.12.9999
70;614939;17.09.2018;31.12.9999
70;614943;06.11.2018;31.12.9999
70;614944;04.06.2002;31.12.9999
70;614945;19.07.2012;31.12.9999
70;614945;09.01.2014;31.12.9999
70;614945;16.11.2018;31.12.9999
70;614945;17.05.2019;31.12.9999
70;614947;28.12.2018;31.12.9999
70;614948;08.08.2011;31.12.9999
70;614948;01.01.2014;31.12.9999
70;614949;18.05.2006;31.12.9999
70;614949;12.11.2013;31.12.9999
70;614949;01.11.2020;31.12.9999
70;614950;01.12.2011;31.12.9999
70;614951;25.05.2015;31.12.9999
70;614951;16.03.2017;31.12.9999
70;614952;23.04.2018;31.12.9999
70;614953;01.01.2016;31.12.9999
70;614955;01.06.2019;31.12.9999
70;614956;01.10.2009;31.12.9999
70;614957;21.05.2014;31.12.9999
70;614958;12.11.2012;31.12.9999
70;614961;26.11.2019;31.12.9999
70;614962;16.05.2017;31.12.9999
70;614965;01.04.2015;31.12.9999
70;614966;01.10.2019;31.12.9999
70;614968;01.01.2010;31.12.9999
70;614969;01.11.2020;31.12.9999
70;614970;20.12.2013;31.12.9999
70;614970;16.12.2020;31.12.9999
70;614973;01.01.2020;31.12.9999
70;614974;18.02.2013;31.12.9999
70;614974;01.01.2016;31.12.9999
70;614974;07.04.2020;31.12.9999
70;614975;01.04.2015;31.12.9999
70;614976;01.01.2010;31.12.9999
70;614977;01.04.2015;31.12.9999
70;614977;01.12.2017;31.12.9999
70;614977;01.02.2019;31.12.9999
70;614978;01.10.2019;31.12.9999
70;614979;13.07.2013;31.12.9999
70;614981;08.09.2014;31.12.9999
