tn;begin;end
1501640;16.09.2019;31.12.9999
1501642;15.08.1995;31.12.9999
1501642;01.01.2020;31.12.9999
1501643;06.07.2012;31.12.9999
1501644;29.12.2014;31.12.9999
1501644;01.01.2020;31.12.9999
1501645;01.01.2018;31.12.9999
1501647;02.07.2020;31.12.9999
1501648;11.12.2014;31.12.9999
1501649;16.11.2018;31.12.9999
1501650;20.01.2020;31.12.9999
1501651;07.04.2005;31.12.9999
1501652;01.01.2012;31.12.9999
1501653;27.08.2020;31.12.9999
1501654;01.09.2016;31.12.9999
1501656;01.09.2016;31.12.9999
1501657;01.08.2016;31.12.9999
1501658;01.08.2016;31.12.9999
1501659;01.08.2016;31.12.9999
1501660;01.08.2016;31.12.9999
1501661;26.12.2018;31.12.9999
1501662;01.01.2018;31.12.9999
1501663;01.08.2016;31.12.9999
1501664;01.01.2015;31.12.9999
1501665;15.12.2011;31.12.9999
1501666;01.01.2016;31.12.9999
1501667;14.04.2017;31.12.9999
1501668;14.10.2014;31.12.9999
1501669;01.01.2019;31.12.9999
1501670;01.01.2017;31.12.9999
1501671;01.02.2020;31.12.9999
1501672;01.01.2017;31.12.9999
1501673;01.09.2017;31.12.9999
1501674;08.04.2019;31.12.9999
1501675;01.11.2015;31.12.9999
1501676;25.03.2019;31.12.9999
1501678;21.04.2011;31.12.9999
1501679;11.07.2014;31.12.9999
1501680;01.03.2014;31.12.9999
1501681;04.09.2013;31.12.9999
1501682;24.01.2020;31.12.9999
1501683;01.11.2005;31.12.9999
1501684;09.01.2018;31.12.9999
1501685;19.05.2020;31.12.9999
1501686;01.01.2019;31.12.9999
1501687;01.01.2020;31.12.9999
1501688;01.01.2018;31.12.9999
1501689;01.01.2018;31.12.9999
1501692;01.01.2020;31.12.9999
1501705;01.05.1997;31.12.9999
1501706;01.01.2018;31.12.9999
1501706;01.06.2020;31.12.9999
1501708;17.12.2018;31.12.9999
1501721;12.08.1999;31.12.9999
1501721;01.01.2015;31.12.9999
1501722;22.03.2017;31.12.9999
1501724;01.01.2018;31.12.9999
1501724;01.01.2019;31.12.9999
1501726;01.01.2019;31.12.9999
1501730;11.02.2019;31.12.9999
1501733;01.01.2018;31.12.9999
1501735;01.03.2020;31.12.9999
1501737;12.02.2018;31.12.9999
1501737;01.10.2020;31.12.9999
1501738;01.01.2018;31.12.9999
1501741;01.01.2018;31.12.9999
1501744;26.12.2016;31.12.9999
1501745;26.12.2016;31.12.9999
1501746;26.12.2016;31.12.9999
1501749;08.07.2013;31.12.9999
1501764;11.02.2019;31.12.9999
1501765;27.12.2018;31.12.9999
1501766;01.01.2016;31.12.9999
1501768;01.01.2014;31.12.9999
1501769;28.01.2020;31.12.9999
1501773;22.10.2003;31.12.9999
1501773;01.01.2020;31.12.9999
1501774;06.07.1992;31.12.9999
1501774;01.01.2013;31.12.9999
1501776;01.11.2017;31.12.9999
1501776;01.01.2020;31.12.9999
1501777;10.04.2019;31.12.9999
1501778;01.01.2014;31.12.9999
1501780;26.12.2016;31.12.9999
1501782;01.12.2017;31.12.9999
1501784;31.01.2020;31.12.9999
1501787;01.07.2014;31.12.9999
1501788;15.03.2010;31.12.9999
1501789;25.02.2020;31.12.9999
1501790;01.01.2007;31.12.9999
1501791;20.09.2017;31.12.9999
1501793;11.02.2019;31.12.9999
1501794;11.01.2019;31.12.9999
1501795;22.12.2014;31.12.9999
1501797;14.05.2010;31.12.9999
1501798;24.07.2020;31.12.9999
1501799;29.09.2006;31.12.9999
1501800;01.12.2017;31.12.9999
1501801;01.04.2014;31.12.9999
1501803;10.07.2017;31.12.9999
1501804;01.07.2013;31.12.9999
1501805;09.07.2018;31.12.9999
1501806;01.01.2014;31.12.9999
1501807;01.01.2015;31.12.9999
1501808;17.06.2016;31.12.9999
1501809;01.11.2014;31.12.9999
1501811;20.11.2013;31.12.9999
1501812;01.11.2014;31.12.9999
1501813;01.01.2015;31.12.9999
1501814;01.01.2015;31.12.9999
1501815;24.04.2017;31.12.9999
1501817;01.01.2019;31.12.9999
1501820;17.06.2013;31.12.9999
1501822;15.08.2013;31.12.9999
1501823;22.10.2018;31.12.9999
1501824;01.01.2016;31.12.9999
1501825;13.04.2020;31.12.9999
1501826;01.01.2020;31.12.9999
1501827;15.09.2017;31.12.9999
1501828;01.01.2018;31.12.9999
1501829;01.10.2018;31.12.9999
1501830;28.04.2017;31.12.9999
1501831;17.09.2020;31.12.9999
1501832;01.01.2018;31.12.9999
1501832;18.05.2020;31.12.9999
1501835;12.04.1993;31.12.9999
1501837;20.03.2003;31.12.9999
1501839;01.01.2020;31.12.9999
1501846;12.05.2009;31.12.9999
1501846;02.01.2017;31.12.9999
1501847;09.09.1985;31.12.9999
1501847;01.01.2014;31.12.9999
1501849;04.03.1996;31.12.9999
1501853;07.07.2009;31.12.9999
1501855;01.02.2019;31.12.9999
1501858;01.01.2014;31.12.9999
1501860;14.08.2017;31.12.9999
1501861;15.09.1999;31.12.9999
1501863;18.03.2005;31.12.9999
1501864;01.04.2014;31.12.9999
1501865;01.01.2018;31.12.9999
1501865;01.01.2019;31.12.9999
1501866;01.01.2018;31.12.9999
1501868;11.01.2005;31.12.9999
1501868;07.11.2018;31.12.9999
1501869;01.01.2019;31.12.9999
1501870;11.06.2004;31.12.9999
1501871;01.01.2020;31.12.9999
1501874;30.07.2018;31.12.9999
1501880;01.01.2020;31.12.9999
1501883;01.01.2018;31.12.9999
1501886;01.01.2018;31.12.9999
1501887;01.07.2014;31.12.9999
1501888;01.02.1995;31.12.9999
1501893;08.07.1997;31.12.9999
1501894;15.01.1990;31.12.9999
1501895;03.10.2017;31.12.9999
1501898;22.04.1997;31.12.9999
1501904;01.01.2019;31.12.9999
1501905;26.12.2016;31.12.9999
1501906;28.08.2001;31.12.9999
1501906;01.01.2019;31.12.9999
1501907;01.01.2016;31.12.9999
1501908;01.01.2017;31.12.9999
1501910;01.01.2015;31.12.9999
1501911;15.01.2014;31.12.9999
1501912;20.02.2019;31.12.9999
1501913;26.07.1999;31.12.9999
1501913;01.01.2018;31.12.9999
