tn;begin;end
2101996;01.01.2018;31.12.9999
2101997;11.01.2016;31.12.9999
2101999;11.01.2016;31.12.9999
2102000;09.01.2018;31.12.9999
2102001;01.01.2016;31.12.9999
2102002;01.01.2016;31.12.9999
2102003;05.09.2016;31.12.9999
2102005;11.01.2016;31.12.9999
2102006;01.01.2018;31.12.9999
2102007;02.04.2020;31.12.9999
2102008;02.12.2019;31.12.9999
2102009;01.01.2020;31.12.9999
2102010;30.05.2014;31.12.9999
2102011;11.01.2016;31.12.9999
2102012;12.01.2015;31.12.9999
2102013;11.01.2016;31.12.9999
2102017;13.04.2015;31.12.9999
2102018;20.07.2007;31.12.9999
2102019;01.03.2019;31.12.9999
2102020;21.02.2005;31.12.9999
2102021;01.01.2016;31.12.9999
2102023;24.03.2016;31.12.9999
2102024;01.06.2016;31.12.9999
2102025;20.05.2014;31.12.9999
2102027;01.01.2019;31.12.9999
2102029;01.01.2018;31.12.9999
2102030;01.01.2018;31.12.9999
2102032;01.01.2018;31.12.9999
2102033;01.01.2018;31.12.9999
2102034;10.02.2016;31.12.9999
2102035;22.07.2020;31.12.9999
2102037;23.11.2015;31.12.9999
2102038;01.01.2020;31.12.9999
2102039;06.02.2019;31.12.9999
2102040;18.03.2019;31.12.9999
2102041;30.01.2018;31.12.9999
2102042;01.04.2019;31.12.9999
2102043;02.12.2015;31.12.9999
2102045;17.08.2015;31.12.9999
2102046;01.01.2020;31.12.9999
2102047;01.01.2018;31.12.9999
